steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.03,1,0.03,0.0
2,2,0.06,1,0.03,0.0
3,3,0.09,1,0.03,0.0
4,4,0.12,1,0.03,0.0
5,5,0.141,1,0.021,0.29999999999999993
6,6,0.16199999999999998,1,0.021,0.5999999999999999
7,7,0.18899999999999997,1,0.027,0.6999999999999998
8,8,0.21899999999999997,1,0.03,0.6999999999999998
9,9,0.24899999999999997,1,0.03,0.6999999999999998
10,10,0.27899999999999997,1,0.03,0.6999999999999998
12,12,0.31199999999999994,1,0.03,1.5999999999999999
14,14,0.351,1,0.009000000000000001,2.3
17,17,0.399,1,0.03,3.7
20,20,0.4890000000000001,1,0.03,3.7
25,25,0.6090000000000002,1,0.03,4.7
30,30,0.7350000000000003,1,0.027,5.5
40,40,0.9930000000000005,1,0.03,6.8999999999999995
50,50,1.2180000000000004,1,0.009000000000000001,9.399999999999999
60,60,1.4790000000000003,1,0.03,10.699999999999998
70,70,1.7280000000000004,1,0.024,12.399999999999997
80,80,1.9710000000000003,1,0.015,14.299999999999995
90,90,2.267999999999999,1,0.03,14.399999999999995
100,100,2.510999999999998,1,0.015,16.299999999999997
120,120,2.9069999999999974,1,0.018000000000000002,23.099999999999998
140,140,3.269999999999997,1,0.024,30.999999999999993
170,170,3.986999999999996,1,0.03,37.10000000000001
200,200,4.773000000000001,1,0.03,40.90000000000001
250,250,6.045000000000008,1,0.03,48.500000000000014
300,300,7.419000000000017,1,0.027,52.70000000000001
400,400,10.034999999999982,1,0.03,65.50000000000003
500,500,12.698999999999929,1,0.024,76.69999999999997
600,600,15.380999999999885,1,0.027,87.29999999999995
700,700,17.936999999999948,1,0.03,102.09999999999994
800,800,20.63100000000005,1,0.03,112.29999999999991
900,900,23.205000000000148,1,0.027,126.49999999999989
1000,1000,25.848000000000248,1,0.03,138.39999999999992
1200,1200,31.21200000000045,1,0.021,159.59999999999974
1400,1400,36.47400000000065,1,0.03,184.19999999999968
1700,1700,44.481000000000954,1,0.03,217.29999999999956
2000,2000,52.51800000000126,1,0.03,249.39999999999944
2500,2500,65.92500000000176,1,0.03,302.4999999999997
3000,3000,78.33300000000223,1,0.03,388.9000000000007
4000,4000,105.03000000000324,1,0.006,499.00000000000153
5000,5000,131.23500000000405,1,0.03,625.5000000000028
6000,6000,157.71900000000235,1,0.021,742.7000000000066
7000,7000,183.64499999999973,1,0.03,878.5000000000097
8000,8000,210.24899999999852,1,0.015,991.7000000000106
9000,9000,236.44499999999695,1,0.03,1118.500000000007
10000,10000,262.90199999998987,1,0.018000000000000002,1236.6000000000029
