steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
35,1,34.0,35,34.0,34.0,34.0
70,2,68.0,35,34.0,68.0,34.0
104,3,101.0,34,33.0,101.0,34.0
135,4,131.0,31,30.0,131.0,34.0
168,5,163.0,33,32.0,163.0,34.0
204,6,198.0,36,35.0,198.0,35.0
239,7,232.0,35,34.0,232.0,35.0
274,8,266.0,35,34.0,266.0,35.0
321,9,312.0,47,46.0,312.0,46.0
366,10,356.0,45,44.0,356.0,46.0
449,12,437.0,41,40.0,437.0,46.0
530,14,516.0,41,40.0,516.0,46.0
720,17,703.0,29,28.0,703.0,98.0
838,20,818.0,46,45.0,818.0,98.0
1093,25,1068.0,39,38.0,1068.0,98.0
1496,30,1466.0,114,113.0,1466.0,113.0
2704,40,2664.0,170,169.0,2664.0,169.0
4730,50,4680.0,207,206.0,4680.0,266.0
6771,60,6711.0,223,222.0,6711.0,266.0
9265,70,9195.0,288,287.0,9195.0,290.0
12683,80,12603.0,260,259.0,12603.0,562.0
15889,90,15799.0,308,307.0,15799.0,562.0
18859,100,18759.0,296,295.0,18759.0,562.0
25494,120,25374.0,347,346.0,25374.0,562.0
33801,140,33661.0,421,420.0,33661.0,562.0
47378,170,47208.0,574,573.0,47208.0,877.0
65705,200,65511.0,1001,1001.0,65511.0,1001.0
105196,250,104979.0,1001,1001.0,104979.0,1001.0
133718,300,133471.0,370,369.0,133471.0,1001.0
212784,400,212483.0,1001,1001.0,212483.0,1001.0
286495,500,286144.0,1001,1001.0,286144.0,1001.0
361229,600,360814.0,501,500.0,360814.0,1001.0
435341,700,434877.0,1001,1001.0,434877.0,1001.0
511472,800,510954.0,1001,1001.0,510954.0,1001.0
584180,900,583610.0,1001,1001.0,583610.0,1001.0
654484,1000,653853.0,142,141.0,653853.0,1001.0
