steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
36,1,-0.005,36,-0.005,1,0
72,2,-0.011111111111111112,36,-0.006111111111111111,2,0
108,3,-0.01694444444444444,36,-0.005833333333333334,3,0
144,4,-0.02055555555555553,36,-0.0036111111111111114,4,0
180,5,-0.026388888888888826,36,-0.005833333333333334,5,0
216,6,-0.03166666666666658,36,-0.005277777777777778,6,0
252,7,-0.034722222222222154,36,-0.0030555555555555557,7,0
288,8,-0.03944444444444441,36,-0.004722222222222222,8,0
324,9,-0.04388888888888888,36,-0.0044444444444444444,9,0
360,10,-1.5705954247599965,36,-1.5267065358711076,10,0
432,12,-1.5808732025377759,36,-0.004722222222222222,12,0
504,14,-1.591428758093333,36,-0.005,14,0
612,17,-1.6080954247600023,36,-0.003888888888888889,17,0
720,20,-1.6253176469822272,36,-0.004722222222222222,20,0
900,25,-1.6207110881451685,36,-0.4796614931948647,25,0
1080,30,-0.364335061373112,36,-0.005,30,0
1440,40,1.2502005273209038,36,1.2340655575362727,39,0
1800,50,4.501378930795747,36,2.1763593695565158,49,0
2160,60,3.5319618602617213,36,-0.004166666666666667,59,0
2520,70,3.507994005495381,36,0.4314228173101979,69,0
2880,80,4.3979064296370485,36,-0.03547418656014518,79,0
3240,90,5.3827553578026155,36,-1.2722611361472085,89,0
3600,100,0.036310597858289384,36,-1.6825699947388943,99,0
4320,120,-1.1124640577840843,36,-0.003888888888888889,119,0
5040,140,0.05937435790583297,36,-0.004166666666666667,139,0
6120,170,5.5973273328221245,36,-0.0044444444444444444,169,0
7200,200,1.5820068842463648,36,-0.0044444444444444444,198,0
9000,250,-0.85308331996939,36,-0.0044444444444444444,245,0
10800,300,-9.143961273272858,36,-0.0044444444444444444,294,0
14400,400,-10.209266708378863,36,-0.005,391,0
18000,500,-10.710100041710673,36,-0.005,490,0
21600,600,-11.140367599546945,36,-0.004166666666666667,586,0
25200,700,-12.537634293417783,36,-0.006388888888888889,680,0
28800,800,-18.50247092015965,36,-0.005833333333333334,774,0
32400,900,-19.21420141269124,36,-0.48111376514509385,869,0
36000,1000,-21.43898657505747,36,-0.003888888888888889,969,0
43200,1200,-21.8479944027185,36,0.14887067330364262,1163,0
50400,1400,-28.574338301992775,36,-0.006666666666666667,1360,0
61200,1700,-33.46098451341561,36,-0.006388888888888889,1655,0
72000,2000,-38.96695489762539,36,-0.006388888888888889,1948,0
90000,2500,-29.45568059128559,36,1.0537712514446034,2435,0
108000,3000,-29.53510073843988,36,-0.5787565523468912,2916,0
144000,4000,-43.96171391366567,36,-0.005555555555555556,3891,0
180000,5000,-53.61965807734017,36,-0.47838144257389587,4866,0
216000,6000,-53.91972527119785,36,-0.004722222222222222,5850,0
252000,7000,-50.941591186430266,36,-0.005277777777777778,6817,0
288000,8000,-64.84315320593093,36,-0.005277777777777778,7789,0
324000,9000,-77.46733970380699,36,-0.006666666666666667,8769,0
360000,10000,-35.31167335962109,36,-0.8301377441020277,9738,0
