steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,31.986811619062816,33,31.986811619062816,32.0,32.0
65,2,65.48263187489023,32,33.4958202558274,63.0,32.0
99,3,97.88281996968101,34,32.40018809479079,96.0,33.0
139,4,136.53293161128673,40,38.65011164160574,135.0,39.0
170,5,165.1364370835883,31,28.603505472301553,165.0,39.0
202,6,194.98504142665556,32,29.848604343067265,196.0,39.0
237,7,228.36743089215605,35,33.382389465500516,230.0,39.0
271,8,263.3844001579538,34,35.016969265797776,263.0,39.0
304,9,295.3238431833013,33,31.939443025347398,295.0,39.0
338,10,326.8240194634123,34,31.500176280111067,328.0,39.0
409,12,393.69739382957897,38,35.09534124547833,397.0,39.0
489,14,468.1989607705292,41,36.77572336368816,475.0,40.0
644,17,617.7222847180408,57,54.641797126721094,627.0,56.0
896,20,858.2646611767645,86,84.33425852525745,876.0,97.0
1352,25,1306.6701953574527,82,83.40210789152117,1327.0,149.0
1862,30,1820.5120624952533,90,91.88224153895928,1832.0,149.0
4849,40,4791.727957888108,763,764.3799077518757,4809.0,762.0
10621,50,10586.379175711987,471,472.92521789432476,10571.0,762.0
16115,60,16001.01176911152,397,388.87462035059514,16055.0,762.0
19676,70,19561.172018411107,319,318.55240037233546,19606.0,914.0
26542,80,26409.542602553272,576,566.1119136915022,26462.0,914.0
33273,90,33087.282029853835,803,800.9147003746922,33183.0,914.0
42330,100,42151.788879016814,1001,1000.6011131247853,42236.0,1001.0
58182,120,57994.69560914148,1001,1007.3455113634488,58081.0,1001.0
78202,140,78041.21626745089,1001,1007.0590079709852,78101.0,1001.0
102892,170,102745.15846084032,1001,991.5224306439042,102784.0,1001.0
130073,200,129948.98450344885,283,283.96536278281235,129959.0,1001.0
171000,250,170837.73797120064,1001,1011.0096747763298,170864.0,1001.0
197272,300,197075.7432662732,57,58.530538282247456,197094.0,1001.0
273559,400,273354.1745481551,1001,985.2491298948222,273335.0,1001.0
355711,500,355412.0109587659,232,223.53329719881717,355450.0,1001.0
440926,600,440542.3884904602,320,323.70545609179794,440637.0,1001.0
521651,700,521271.7672413543,1001,998.1137372471347,521324.0,1001.0
609192,800,608797.5845610867,894,905.1880191200689,608842.0,1001.0
692562,900,692019.4340565786,788,790.4991551164019,692182.0,1001.0
767404,1000,766799.493468586,1001,981.0453548459805,766978.0,1001.0
