steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.6000000000000001,1,0.6000000000000001,0.3999999999999999
2,2,1.2000000000000002,1,0.6000000000000001,0.7999999999999998
3,3,1.8000000000000003,1,0.6000000000000001,1.1999999999999997
4,4,2.4000000000000004,1,0.6000000000000001,1.5999999999999996
5,5,3.4000000000000004,1,1.0,1.5999999999999996
6,6,4.4,1,1.0,1.5999999999999996
7,7,4.4,1,0.0,2.5999999999999996
8,8,5.0,1,0.6000000000000001,2.9999999999999996
9,9,5.6,1,0.6000000000000001,3.3999999999999995
10,10,6.199999999999999,1,0.6000000000000001,3.7999999999999994
12,12,7.199999999999999,1,0.6000000000000001,4.799999999999999
14,14,8.1,1,0.30000000000000004,5.8999999999999995
17,17,9.3,1,0.6000000000000001,7.699999999999999
20,20,11.1,1,0.6000000000000001,8.9
25,25,13.599999999999998,1,0.6000000000000001,11.400000000000002
30,30,15.699999999999998,1,0.0,14.300000000000002
40,40,21.000000000000004,1,0.6000000000000001,18.999999999999996
50,50,26.30000000000001,1,0.30000000000000004,23.69999999999999
60,60,31.00000000000002,1,0.6000000000000001,28.99999999999998
70,70,36.00000000000003,1,0.5,33.99999999999997
80,80,40.80000000000004,1,0.2,39.19999999999996
90,90,46.20000000000005,1,0.6000000000000001,43.79999999999995
100,100,51.20000000000007,1,0.2,48.79999999999993
120,120,63.10000000000008,1,0.8,56.89999999999992
140,140,78.80000000000004,1,0.6000000000000001,61.19999999999996
170,170,99.59999999999998,1,0.8,70.40000000000002
200,200,124.39999999999996,1,1.0,75.60000000000004
250,250,167.59999999999994,1,0.9,82.40000000000006
300,300,212.99999999999997,1,0.1,87.00000000000004
400,400,300.9999999999999,1,1.0,99.0
500,500,380.20000000000005,1,0.5,119.80000000000004
600,600,470.0999999999999,1,0.4,129.9
700,700,560.5999999999998,1,1.0,139.39999999999998
800,800,651.8999999999993,1,0.8,148.09999999999985
900,900,740.6999999999992,1,0.1,159.29999999999984
1000,1000,831.299999999999,1,1.0,168.6999999999998
1200,1200,1007.7999999999986,1,1.0,192.19999999999968
1400,1400,1183.9999999999995,1,1.0,215.9999999999997
1700,1700,1452.4000000000003,1,1.0,247.59999999999962
2000,2000,1718.7000000000012,1,1.0,281.2999999999999
2500,2500,2162.9000000000033,1,1.0,337.1000000000005
3000,3000,2603.800000000003,1,0.9,396.2000000000009
4000,4000,3493.700000000005,1,1.0,506.3000000000016
5000,5000,4388.600000000004,1,1.0,611.4000000000027
6000,6000,5277.499999999998,1,1.0,722.5000000000039
7000,7000,6161.199999999992,1,1.0,838.8000000000058
8000,8000,7051.599999999974,1,1.0,948.4000000000077
9000,9000,7955.899999999963,1,0.8,1044.100000000007
10000,10000,8862.999999999947,1,1.0,1137.000000000004
