steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1.0,1,1.0,0.0
2,2,2.0,1,1.0,0.0
3,3,3.0,1,1.0,0.0
4,4,4.0,1,1.0,0.0
5,5,4.7,1,0.7000000000000001,0.29999999999999993
6,6,5.4,1,0.7000000000000001,0.5999999999999999
7,7,6.300000000000001,1,0.9,0.6999999999999998
8,8,7.300000000000001,1,1.0,0.6999999999999998
9,9,8.3,1,1.0,0.6999999999999998
10,10,9.3,1,1.0,0.6999999999999998
12,12,10.4,1,1.0,1.5999999999999999
14,14,11.700000000000001,1,0.30000000000000004,2.3
17,17,13.300000000000002,1,1.0,3.7
20,20,16.300000000000004,1,1.0,3.7
25,25,20.300000000000004,1,1.0,4.7
30,30,24.500000000000004,1,0.9,5.5
40,40,33.1,1,1.0,6.8999999999999995
50,50,40.6,1,0.30000000000000004,9.399999999999999
60,60,49.3,1,1.0,10.699999999999998
70,70,57.599999999999994,1,0.8,12.399999999999997
80,80,65.69999999999999,1,0.5,14.299999999999995
90,90,75.6,1,1.0,14.399999999999995
100,100,83.69999999999999,1,0.5,16.299999999999997
120,120,101.89999999999998,1,1.0,18.099999999999994
140,140,119.99999999999999,1,1.0,19.999999999999996
170,170,148.4,1,1.0,21.6
200,200,175.7,1,1.0,24.300000000000004
250,250,218.60000000000002,1,1.0,31.400000000000006
300,300,264.40000000000003,1,0.9,35.6
400,400,351.5999999999999,1,1.0,48.40000000000001
500,500,440.3999999999997,1,0.8,59.60000000000006
600,600,529.7999999999998,1,0.9,70.20000000000005
700,700,614.9999999999998,1,1.0,85.00000000000003
800,800,704.8,1,1.0,95.2
900,900,790.6999999999997,1,0.9,109.29999999999998
1000,1000,878.7999999999998,1,1.0,121.19999999999997
1200,1200,1060.1999999999996,1,0.7000000000000001,139.79999999999993
1400,1400,1235.5999999999997,1,1.0,164.39999999999986
1700,1700,1502.5000000000002,1,1.0,197.49999999999974
2000,2000,1770.4000000000017,1,1.0,229.59999999999962
2500,2500,2217.300000000003,1,1.0,282.69999999999976
3000,3000,2669.100000000008,1,1.0,330.9000000000005
4000,4000,3560.500000000013,1,0.2,439.50000000000136
5000,5000,4453.800000000008,1,1.0,546.2000000000024
6000,6000,5349.899999999995,1,0.7000000000000001,650.1000000000043
7000,7000,6248.299999999977,1,1.0,751.700000000005
8000,8000,7136.099999999964,1,0.5,863.900000000006
9000,9000,8024.899999999952,1,1.0,975.1000000000067
10000,10000,8919.19999999994,1,0.6000000000000001,1080.8000000000063
