steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
34,1,33.0,34,33.0,33.0,33.0
69,2,67.0,35,34.0,67.0,34.0
105,3,102.0,36,35.0,102.0,35.0
139,4,135.0,34,33.0,135.0,35.0
173,5,168.0,34,33.0,168.0,35.0
205,6,199.0,32,31.0,199.0,35.0
239,7,232.0,34,33.0,232.0,35.0
272,8,264.0,33,32.0,264.0,35.0
306,9,297.0,34,33.0,297.0,35.0
340,10,330.0,34,33.0,330.0,35.0
416,12,404.0,42,41.0,404.0,41.0
495,14,481.0,43,42.0,481.0,42.0
732,17,715.0,152,151.0,715.0,151.0
914,20,894.0,109,108.0,894.0,151.0
1293,25,1268.0,82,81.0,1268.0,175.0
2046,30,2016.0,211,210.0,2016.0,210.0
4824,40,4784.0,403,402.0,4784.0,402.0
10553,50,10503.0,531,530.0,10503.0,870.0
14368,60,14308.0,321,320.0,14308.0,870.0
19927,70,19860.0,1001,1001.0,19860.0,1001.0
26445,80,26370.0,391,390.0,26370.0,1001.0
31742,90,31657.0,868,867.0,31657.0,1001.0
39109,100,39018.0,938,937.0,39018.0,1001.0
54410,120,54312.0,1001,1001.0,54312.0,1001.0
64090,140,63974.0,404,403.0,63974.0,1001.0
79983,170,79840.0,1001,1001.0,79840.0,1001.0
101106,200,100949.0,1001,1001.0,100949.0,1001.0
146290,250,146125.0,1001,1001.0,146125.0,1001.0
184140,300,183957.0,247,246.0,183957.0,1001.0
262191,400,261941.0,339,338.0,261941.0,1001.0
334341,500,334045.0,676,675.0,334045.0,1001.0
416621,600,416282.0,395,394.0,416282.0,1001.0
492665,700,492280.0,1001,1001.0,492280.0,1001.0
569176,800,568752.0,1001,1001.0,568752.0,1001.0
644155,900,643671.0,269,268.0,643671.0,1001.0
713442,1000,712900.0,1001,1001.0,712900.0,1001.0
