steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,31.55175876053615,32,31.55175876053615,31.0,31.0
69,2,67.68396934947356,37,36.132210588937426,67.0,36.0
103,3,100.08461824279347,34,32.40064889331991,100.0,36.0
138,4,134.31704408822455,35,34.232425845431116,134.0,36.0
172,5,166.5681322647275,34,32.25108817650296,167.0,36.0
203,6,197.21296859597055,31,30.64483633124302,197.0,36.0
237,7,229.874375497561,34,32.661406901590446,230.0,36.0
271,8,263.6063395511433,34,33.731964053582395,263.0,36.0
303,9,294.53953287776625,32,30.933193326622916,294.0,36.0
335,10,324.4319009452758,32,29.892368067509675,325.0,36.0
408,12,394.73267012877363,39,37.90355038162288,396.0,38.0
474,14,457.8808933320659,34,32.655689655703945,460.0,38.0
692,17,670.3578068304288,123,121.51156145357538,675.0,122.0
936,20,910.5314072901978,138,136.48726189249507,916.0,137.0
1293,25,1261.5294227937077,48,46.3843752442686,1268.0,137.0
1636,30,1599.138020239467,132,129.85148984183056,1606.0,137.0
2673,40,2625.3798286332944,177,175.5527512117662,2633.0,201.0
7371,50,7302.897639431739,663,662.3977422906205,7321.0,662.0
12412,60,12322.64831661659,287,285.4401129207687,12352.0,989.0
15865,70,15771.717065755272,196,196.90683659313217,15795.0,989.0
18509,80,18406.769756964874,251,250.70906630314502,18429.0,989.0
21647,90,21531.659837454365,405,403.01802449514565,21557.0,989.0
25274,100,25144.790416712447,237,235.27171662089606,25174.0,989.0
33167,120,33008.18318619801,702,702.2108038106918,33047.0,989.0
47826,140,47666.038418584045,732,730.4096876380612,47691.0,1001.0
76643,170,76479.23564209636,1001,1005.6777877168756,76502.0,1001.0
104627,200,104470.92322895401,1001,1001.6545898426089,104483.0,1001.0
146654,250,146451.2591855254,85,83.86110898929473,146486.0,1001.0
186272,300,186042.22494834088,213,213.09908132570445,186082.0,1001.0
268120,400,267863.7954195439,1001,1001.4585652832378,267898.0,1001.0
348391,500,348065.20173558686,1001,995.8718558689998,348139.0,1001.0
422130,600,421749.96320918796,1001,995.2548008286906,421829.0,1001.0
495230,700,494767.9561611443,559,557.1402759504255,494882.0,1001.0
576918,800,576375.3623725758,1001,1010.1503927521088,576534.0,1001.0
647927,900,647308.1817605136,1001,1003.7286318307671,647479.0,1001.0
705907,1000,705237.9683267209,592,590.3987878442158,705395.0,1001.0
