steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.30000000000000004,1,0.30000000000000004,0.7
2,2,0.6000000000000001,1,0.30000000000000004,1.4
3,3,0.9000000000000001,1,0.30000000000000004,2.0999999999999996
4,4,1.2000000000000002,1,0.30000000000000004,2.8
5,5,1.3000000000000003,1,0.1,3.6999999999999997
6,6,1.4000000000000004,1,0.1,4.6
7,7,1.4000000000000004,1,0.0,5.6
8,8,1.7000000000000004,1,0.30000000000000004,6.3
9,9,2.0000000000000004,1,0.30000000000000004,7.0
10,10,2.3000000000000007,1,0.30000000000000004,7.7
12,12,3.500000000000001,1,0.30000000000000004,8.5
14,14,4.300000000000001,1,0.5,9.7
17,17,5.6000000000000005,1,0.30000000000000004,11.399999999999999
20,20,6.5,1,0.30000000000000004,13.499999999999996
25,25,7.8999999999999995,1,0.30000000000000004,17.099999999999994
30,30,9.3,1,0.0,20.699999999999992
40,40,12.400000000000006,1,0.30000000000000004,27.599999999999987
50,50,16.80000000000001,1,0.5,33.19999999999999
60,60,19.800000000000015,1,0.30000000000000004,40.20000000000001
70,70,23.60000000000002,1,1.0,46.40000000000003
80,80,27.00000000000002,1,0.4,53.00000000000004
90,90,29.700000000000028,1,0.30000000000000004,60.30000000000007
100,100,33.50000000000003,1,0.4,66.50000000000007
120,120,45.30000000000001,1,0.8,74.70000000000007
140,140,59.49999999999998,1,0.30000000000000004,80.50000000000009
170,170,85.60000000000008,1,0.9,84.39999999999995
200,200,111.70000000000014,1,1.0,88.29999999999988
250,250,155.50000000000014,1,1.0,94.49999999999989
300,300,200.60000000000014,1,0.9,99.39999999999988
400,400,290.20000000000005,1,1.0,109.79999999999984
500,500,380.5999999999997,1,1.0,119.39999999999975
600,600,467.29999999999967,1,0.9,132.69999999999976
700,700,553.8999999999995,1,1.0,146.09999999999965
800,800,641.0999999999995,1,1.0,158.89999999999964
900,900,728.3999999999994,1,0.9,171.59999999999962
1000,1000,815.7999999999994,1,1.0,184.19999999999962
1200,1200,997.7999999999988,1,0.2,202.19999999999948
1400,1400,1175.8,1,1.0,224.1999999999994
1700,1700,1444.0000000000011,1,1.0,255.9999999999993
2000,2000,1709.9000000000026,1,1.0,290.0999999999996
2500,2500,2159.8000000000043,1,1.0,340.2000000000001
3000,3000,2612.6000000000063,1,1.0,387.4000000000007
4000,4000,3511.8000000000156,1,0.6000000000000001,488.20000000000135
5000,5000,4400.300000000013,1,1.0,599.7000000000028
6000,6000,5291.5,1,0.1,708.5000000000042
7000,7000,6183.999999999985,1,1.0,816.0000000000059
8000,8000,7071.499999999969,1,0.4,928.5000000000076
9000,9000,7953.999999999962,1,1.0,1046.000000000007
10000,10000,8851.399999999941,1,0.8,1148.6000000000038
