steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,32.0,33,32.0,32.0,32.0
69,2,67.0,36,35.0,67.0,35.0
102,3,99.0,33,32.0,99.0,35.0
135,4,131.0,33,32.0,131.0,35.0
168,5,163.0,33,32.0,163.0,35.0
204,6,198.0,36,35.0,198.0,35.0
238,7,231.0,34,33.0,231.0,35.0
270,8,262.0,32,31.0,262.0,35.0
302,9,293.0,32,31.0,293.0,35.0
336,10,326.0,34,33.0,326.0,35.0
409,12,397.0,40,39.0,397.0,39.0
480,14,466.0,36,35.0,466.0,39.0
625,17,608.0,63,62.0,608.0,62.0
783,20,763.0,54,53.0,763.0,71.0
1065,25,1040.0,63,62.0,1040.0,75.0
1711,30,1681.0,91,90.0,1681.0,271.0
3228,40,3188.0,242,241.0,3188.0,271.0
9560,50,9511.0,692,691.0,9511.0,1001.0
14768,60,14709.0,769,768.0,14709.0,1001.0
19269,70,19200.0,472,471.0,19200.0,1001.0
23735,80,23656.0,460,459.0,23656.0,1001.0
27655,90,27566.0,408,407.0,27566.0,1001.0
31470,100,31371.0,376,375.0,31371.0,1001.0
45024,120,44911.0,458,457.0,44911.0,1001.0
62278,140,62158.0,1001,1001.0,62158.0,1001.0
88083,170,87956.0,1001,1001.0,87956.0,1001.0
115011,200,114873.0,1001,1001.0,114873.0,1001.0
151082,250,150922.0,1001,1001.0,150922.0,1001.0
190486,300,190298.0,177,176.0,190298.0,1001.0
258974,400,258734.0,215,214.0,258734.0,1001.0
336999,500,336680.0,1001,1001.0,336680.0,1001.0
396198,600,395791.0,900,899.0,395791.0,1001.0
462050,700,461572.0,78,77.0,461572.0,1001.0
539102,800,538575.0,1001,1001.0,538575.0,1001.0
611015,900,610432.0,39,38.0,610432.0,1001.0
682651,1000,682001.0,470,469.0,682001.0,1001.0
