steps,episode,total_return,episode_len,episode_return,total_regret
1,1,800.0,1,800.0,0.19999999999999996
2,2,1600.0,1,800.0,0.3999999999999999
3,3,2400.0,1,800.0,0.5999999999999999
4,4,3200.0,1,800.0,0.7999999999999998
5,5,3800.0,1,600.0000000000001,1.1999999999999997
6,6,4400.0,1,600.0000000000001,1.5999999999999996
7,7,4500.0,1,100.0,2.4999999999999996
8,8,5300.0,1,800.0,2.6999999999999993
9,9,6100.0,1,800.0,2.8999999999999995
10,10,6900.0,1,800.0,3.0999999999999996
12,12,8100.0,1,800.0,3.8999999999999995
14,14,8900.0,1,0.0,5.1
17,17,9700.0,1,800.0,7.3
20,20,12100.0,1,800.0,7.9
25,25,16200.0,1,800.0,8.799999999999997
30,30,18700.0,1,100.0,11.299999999999995
40,40,25300.0,1,800.0,14.699999999999992
50,50,31000.0,1,0.0,18.99999999999999
60,60,36900.0,1,800.0,23.099999999999984
70,70,44000.0,1,1000.0,25.99999999999998
80,80,49600.0,1,200.0,30.399999999999974
90,90,56900.0,1,800.0,33.09999999999999
100,100,63300.0,1,200.0,36.7
120,120,77800.0,1,800.0,42.20000000000005
140,140,93200.0,1,800.0,46.8000000000001
170,170,113900.0,1,800.0,56.10000000000016
200,200,136200.0,1,800.0,63.800000000000225
250,250,172000.0,1,800.0,78.00000000000033
300,300,208000.0,1,200.0,92.00000000000043
400,400,276800.0,1,800.0,123.20000000000061
500,500,348500.0,1,1000.0,151.5000000000001
600,600,422900.0,1,400.0,177.0999999999993
700,700,494600.0,1,800.0,205.39999999999847
800,800,569300.0,1,800.0,230.69999999999766
900,900,642300.0,1,900.0,257.699999999997
1000,1000,716500.0,1,800.0,283.4999999999962
1200,1200,881600.0,1,900.0,318.3999999999958
1400,1400,1058200.0,1,1000.0,341.79999999999603
1700,1700,1327200.0,1,1000.0,372.79999999999643
2000,2000,1592900.0,1,1000.0,407.0999999999967
2500,2500,2039700.0,1,1000.0,460.2999999999971
3000,3000,2482600.0,1,1000.0,517.3999999999971
4000,4000,3367400.0,1,700.0000000000001,632.5999999999983
5000,5000,4254400.0,1,1000.0,745.5999999999991
6000,6000,5144700.0,1,600.0000000000001,855.3000000000001
7000,7000,6031300.0,1,1000.0,968.7000000000018
8000,8000,6911000.0,1,900.0,1089.0000000000007
9000,9000,7804400.0,1,1000.0,1195.5999999999976
10000,10000,8700000.0,1,300.00000000000006,1299.9999999999945
