steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
33,1,31.79992821512385,33,31.79992821512385,32.0,32.0
70,2,67.61352316548022,37,35.81359495035636,68.0,36.0
106,3,102.79732075366188,36,35.18379758818166,103.0,36.0
137,4,132.29862914633392,31,29.501308392672065,133.0,36.0
170,5,164.74514075572478,33,32.44651160939083,165.0,36.0
204,6,198.14218530182723,34,33.39704454610243,198.0,36.0
239,7,233.19548814080778,35,35.05330283898069,232.0,36.0
275,8,269.12184052739696,36,35.92635238658923,267.0,36.0
309,9,302.1100521063376,34,32.988211578940614,300.0,36.0
345,10,336.7554593158811,36,34.64540720954349,335.0,36.0
417,12,407.1539997271554,33,32.122392327384695,405.0,38.0
499,14,485.5690180997522,41,39.13631174702287,485.0,40.0
670,17,655.2979998455869,31,30.225516918729664,653.0,96.0
782,20,762.8011463924518,29,27.97178064852975,762.0,96.0
1034,25,1011.249718787932,80,79.66761252840308,1009.0,96.0
1614,30,1585.7868604425867,238,236.35813542333656,1584.0,237.0
7024,40,6981.64548714246,1001,997.8198619847739,6987.0,1001.0
14717,50,14678.381298084258,363,364.48933724982993,14677.0,1001.0
19473,60,19423.284283403103,278,277.76089561216816,19424.0,1001.0
24827,70,24767.847596261196,760,763.5056109906867,24768.0,1001.0
31174,80,31109.74761838346,58,56.979780553458035,31107.0,1001.0
39404,90,39337.02894583486,1001,1003.1228834502399,39335.0,1001.0
42054,100,41967.8142028996,193,192.04502679535798,41976.0,1001.0
51188,120,51087.133584646166,138,136.06292978823106,51096.0,1001.0
58237,140,58102.11313976346,207,202.7161999738572,58127.0,1001.0
70036,170,69870.53746932944,228,229.3996124013701,69898.0,1001.0
86847,200,86647.01552453668,437,433.23159477823094,86690.0,1001.0
123527,250,123317.76446945903,35,34.99921278206091,123353.0,1001.0
161971,300,161757.44328526937,1001,1000.6319819239197,161765.0,1001.0
235837,400,235583.54820325252,1001,1003.4429831057778,235592.0,1001.0
325058,500,324793.66399788175,1001,998.7994105423838,324797.0,1001.0
413851,600,413567.750926418,1001,998.1061518761378,413571.0,1001.0
495323,700,495023.64862834004,955,955.6003759567777,495011.0,1001.0
581206,800,580852.6024358448,1001,996.9065226392393,580863.0,1001.0
671947,900,671566.505334641,1001,1000.7023638439462,671549.0,1001.0
743072,1000,742628.5871387472,270,267.8562421630639,742617.0,1001.0
