steps,episode,total_return,episode_len,episode_return,total_regret
1,1,2.6616364912318824,1,2.6616364912318824,0.19999999999999996
2,2,2.607497567374299,1,-0.054138923857583565,0.3999999999999999
3,3,4.437144450029239,1,1.82964688265494,0.5999999999999999
4,4,-1.7009087164743217,1,-6.1380531665035605,0.7999999999999998
5,5,5.472487879127833,1,7.173396595602155,1.1999999999999997
6,6,-3.57005246194659,1,-9.042540341074423,1.5999999999999996
7,7,-1.7675467970140764,1,1.8025056649325135,2.1999999999999997
8,8,1.1837935879204107,1,2.951340384934487,2.3999999999999995
9,9,6.565821290291972,1,5.382027702371562,2.5999999999999996
10,10,10.816008745031365,1,4.250187454739392,2.8
12,12,14.199143507417347,1,4.68840522852116,3.7
14,14,9.123193269374468,1,-3.042702360895868,4.2
17,17,11.440809224251941,1,1.5579562786911125,5.0
20,20,9.647588657019227,1,-1.4153722143202125,5.6000000000000005
25,25,21.046786034243603,1,5.253189778265021,7.300000000000002
30,30,21.051333309883315,1,-0.008676845574807912,8.8
40,40,25.82087961260017,1,-0.5109577678504627,11.899999999999995
50,50,38.286860884503156,1,3.078708373582138,14.19999999999999
60,60,63.79925646995219,1,1.2152160063383666,16.599999999999987
70,70,59.40054147445182,1,-0.18536432053532992,19.799999999999983
80,80,53.31810492811509,1,1.7930445580674594,22.799999999999983
90,90,62.74573038009342,1,0.32016103079463,25.199999999999978
100,100,53.809941999980836,1,-2.788182431797253,27.499999999999975
120,120,53.71799520927494,1,-2.523396764056616,32.099999999999966
140,140,63.80925078059027,1,-0.19455867184670106,34.199999999999974
170,170,82.82797749490179,1,-2.3267679377850867,41.3
200,200,128.1910688515442,1,0.23904072262179177,46.600000000000016
250,250,195.07451370801445,1,6.285733399737654,56.70000000000005
300,300,265.50231809435206,1,2.86655412704538,66.30000000000004
400,400,320.97827129404976,1,2.83008938198111,88.39999999999962
500,500,389.2324158975253,1,3.699953804416671,113.59999999999921
600,600,519.4417994493724,1,1.9986734419837127,136.39999999999884
700,700,564.8759674850725,1,1.866520344787852,168.5999999999984
800,800,625.4890997240948,1,-2.127771915796841,217.59999999999803
900,900,661.3659343067318,1,-2.0588423558570397,246.8999999999976
1000,1000,774.6036252726217,1,-0.7915162951213784,279.0999999999987
1200,1200,881.9389726355331,1,0.08244006289031075,337.10000000000144
1400,1400,1069.8817752401028,1,3.2199907964003263,384.800000000004
1700,1700,1257.2038444558564,1,1.1884206476640853,450.0000000000072
2000,2000,1429.1671134859284,1,-2.674194760486398,531.0000000000091
2500,2500,1919.9173762426021,1,0.8259630137626921,623.1000000000172
3000,3000,2313.894937027094,1,0.44811265612056256,714.4000000000237
4000,4000,3065.4686695960277,1,1.603155505059343,867.6000000000327
5000,5000,3857.39615971648,1,-0.9528829093496195,1055.8000000000343
6000,6000,4828.891591358404,1,-1.1885551076630905,1238.5999999999783
7000,7000,5750.208110618225,1,4.774034492881392,1415.4999999999268
8000,8000,6657.469289314352,1,5.402941312979691,1626.0999999998605
9000,9000,7454.090869693765,1,-1.2086725057848136,1831.8999999998055
10000,10000,8259.551706753286,1,-2.8735798284117537,2026.099999999745
