steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
35,1,42.310026511071484,35,42.310026511071484,34.0,34.0
69,2,79.74759926724735,34,37.43757275617588,67.0,34.0
103,3,110.63154633866925,34,30.883947071421904,100.0,34.0
133,4,143.3598937418737,30,32.72834740320445,129.0,34.0
165,5,172.09921169136464,32,28.739317949491014,160.0,34.0
199,6,200.22561984287103,34,28.126408151506418,193.0,34.0
233,7,244.03893442543645,34,43.8133145825654,226.0,34.0
268,8,280.55393244960607,35,36.5149980241696,260.0,34.0
299,9,304.5408992411845,31,23.98696679157861,290.0,34.0
335,10,335.2001210805356,36,30.659221839351275,325.0,35.0
407,12,401.5454478497294,35,28.46440864120067,395.0,36.0
476,14,468.2183958734978,35,36.1474587288137,462.0,36.0
659,17,613.786934493646,39,32.54252875412599,642.0,100.0
822,20,800.1855973536595,36,38.12485734022601,802.0,100.0
1324,25,1303.3815323620443,80,90.69240870186867,1299.0,158.0
2391,30,2356.4247647722873,300,276.596578502489,2361.0,299.0
4389,40,4379.348028756147,227,256.2437030022931,4349.0,301.0
7249,50,7145.065188430381,270,258.4807840901988,7199.0,524.0
11702,60,11433.93351076008,331,297.7155577859855,11642.0,850.0
15954,70,15647.838573283154,82,88.48938688438196,15884.0,850.0
22647,80,22324.324728597658,1001,1026.2499330082433,22570.0,1001.0
30611,90,30290.01641372025,638,628.943735609352,30529.0,1001.0
40621,100,40449.89280625779,1001,1020.4784173808561,40539.0,1001.0
55564,120,55309.580404812536,1001,1021.6832811723889,55472.0,1001.0
72408,140,72114.9460594368,559,556.8531145029713,72308.0,1001.0
98650,170,98358.2485526412,1001,1041.1347015546287,98540.0,1001.0
116643,200,116348.41599337154,39,37.60569199257204,116510.0,1001.0
160639,250,160196.21632346738,1001,943.3820333929596,160490.0,1001.0
200566,300,200097.76596347863,570,537.0528965064223,200396.0,1001.0
277611,400,276772.8192795229,1001,947.40907282465,277399.0,1001.0
357312,500,356758.01300145744,244,212.09554401563162,357060.0,1001.0
437575,600,436991.41963241977,985,982.9812742379586,437262.0,1001.0
519847,700,519587.93702372524,1001,1004.2749068821826,519491.0,1001.0
595088,800,594606.7161517768,1001,977.1894377329387,594688.0,1001.0
672875,900,672604.0271343706,1001,997.6644411050211,672414.0,1001.0
732671,1000,732027.7664478146,320,352.28933898654293,732149.0,1001.0
