steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
32,1,23.50076458823506,32,23.50076458823506,31.0,31.0
66,2,57.765058514223895,34,34.264293925988845,64.0,33.0
100,3,93.2770316244217,34,35.51197311019778,97.0,33.0
134,4,123.97913460142786,34,30.702102977006174,130.0,33.0
165,5,159.17408010054118,31,35.194945499113324,160.0,33.0
197,6,197.29522265746814,32,38.121142556927,191.0,33.0
233,7,232.76142114196017,36,35.46619848449207,226.0,35.0
267,8,266.31738423093805,34,33.555963088977826,259.0,35.0
300,9,298.13763561333815,33,31.820251382400063,291.0,35.0
337,10,326.0774416500044,37,27.939806036666155,327.0,36.0
406,12,406.26423576423633,34,39.16240038242931,394.0,36.0
480,14,459.6615176405955,38,28.131885483217843,466.0,37.0
684,17,660.5153036708152,32,28.91558749862294,667.0,125.0
797,20,761.7629444073478,36,36.81553494409843,777.0,125.0
1221,25,1159.9697962149914,95,91.71404858847683,1196.0,125.0
1951,30,1889.6756465778878,222,218.51293095914554,1921.0,221.0
6503,40,6374.720963467059,630,626.2766677472584,6463.0,629.0
11307,50,11165.685033218013,346,363.2231991738619,11257.0,629.0
14859,60,14794.976310475213,130,133.86467413184232,14799.0,629.0
17830,70,17840.395985656447,293,287.672059869196,17760.0,636.0
21118,80,21146.893411883673,252,270.5152963626768,21038.0,636.0
27246,90,27311.040994314542,567,613.7612518696317,27158.0,1001.0
33892,100,34080.08785140586,534,535.231674979644,33798.0,1001.0
48178,120,48440.83770057754,245,242.23738356915118,48073.0,1001.0
67491,140,67733.97854887409,454,448.963441475389,67383.0,1001.0
91752,170,92002.71780577744,262,260.13341385877084,91634.0,1001.0
113916,200,113994.84911994598,1001,967.8778795033655,113785.0,1001.0
160198,250,160390.27049647135,1001,993.4013876935242,160060.0,1001.0
202182,300,202463.81907781248,981,1008.263564189432,202014.0,1001.0
274988,400,275417.4661685614,1001,983.6528045213602,274763.0,1001.0
361430,500,362033.01481450116,1001,1013.6882330964511,361180.0,1001.0
433295,600,434070.65685559914,903,915.8291444848354,432993.0,1001.0
514342,700,514484.83729062264,1001,1011.0477084901603,513988.0,1001.0
600618,800,600679.8430633306,727,713.1151102323537,600229.0,1001.0
679398,900,679744.0359355258,1001,956.6884070896529,678968.0,1001.0
761500,1000,761751.9128756691,1001,988.3219778472903,761032.0,1001.0
