steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
35,1,34.0,35,34.0,34.0,34.0
70,2,68.0,35,34.0,68.0,34.0
103,3,100.0,33,32.0,100.0,34.0
136,4,132.0,33,32.0,132.0,34.0
167,5,162.0,31,30.0,162.0,34.0
204,6,198.0,37,36.0,198.0,36.0
239,7,232.0,35,34.0,232.0,36.0
271,8,263.0,32,31.0,263.0,36.0
305,9,296.0,34,33.0,296.0,36.0
339,10,329.0,34,33.0,329.0,36.0
414,12,402.0,36,35.0,402.0,38.0
498,14,484.0,47,46.0,484.0,46.0
645,17,628.0,36,35.0,628.0,64.0
783,20,763.0,34,33.0,763.0,70.0
1030,25,1005.0,38,37.0,1005.0,70.0
1512,30,1482.0,108,107.0,1482.0,154.0
3754,40,3714.0,251,250.0,3714.0,396.0
7289,50,7239.0,509,508.0,7239.0,508.0
10722,60,10662.0,479,478.0,10662.0,508.0
15227,70,15158.0,381,380.0,15158.0,1001.0
20918,80,20842.0,1001,1001.0,20842.0,1001.0
28310,90,28230.0,182,181.0,28230.0,1001.0
34390,100,34305.0,1001,1001.0,34305.0,1001.0
53071,120,52983.0,1001,1001.0,52983.0,1001.0
67987,140,67888.0,1001,1001.0,67888.0,1001.0
92756,170,92646.0,287,286.0,92646.0,1001.0
114569,200,114443.0,1001,1001.0,114443.0,1001.0
152216,250,152070.0,603,602.0,152070.0,1001.0
190538,300,190371.0,402,401.0,190371.0,1001.0
262264,400,262031.0,132,131.0,262031.0,1001.0
338288,500,338008.0,138,137.0,338008.0,1001.0
415446,600,415115.0,1001,1001.0,415115.0,1001.0
482632,700,482233.0,1001,1001.0,482233.0,1001.0
554766,800,554311.0,879,878.0,554311.0,1001.0
616922,900,616401.0,1001,1001.0,616401.0,1001.0
681678,1000,681099.0,212,211.0,681099.0,1001.0
