steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.8,1,0.8,0.19999999999999996
2,2,1.6,1,0.8,0.3999999999999999
3,3,2.4000000000000004,1,0.8,0.5999999999999999
4,4,3.2,1,0.8,0.7999999999999998
5,5,3.8000000000000003,1,0.6000000000000001,1.1999999999999997
6,6,4.4,1,0.6000000000000001,1.5999999999999996
7,7,4.5,1,0.1,2.4999999999999996
8,8,5.3,1,0.8,2.6999999999999993
9,9,6.1,1,0.8,2.8999999999999995
10,10,6.8999999999999995,1,0.8,3.0999999999999996
12,12,8.1,1,0.8,3.8999999999999995
14,14,8.9,1,0.0,5.1
17,17,9.700000000000001,1,0.8,7.3
20,20,12.100000000000003,1,0.8,7.9
25,25,16.200000000000006,1,0.8,8.799999999999997
30,30,18.70000000000001,1,0.1,11.299999999999995
40,40,25.300000000000015,1,0.8,14.699999999999992
50,50,31.000000000000018,1,0.0,18.99999999999999
60,60,36.900000000000006,1,0.8,23.099999999999984
70,70,43.999999999999986,1,1.0,25.99999999999998
80,80,49.59999999999997,1,0.2,30.399999999999974
90,90,56.89999999999995,1,0.8,33.09999999999999
100,100,63.29999999999993,1,0.2,36.7
120,120,78.99999999999989,1,0.8,41.00000000000006
140,140,93.79999999999984,1,0.8,46.2000000000001
170,170,116.09999999999978,1,0.8,53.900000000000176
200,200,139.5999999999999,1,0.8,60.40000000000025
250,250,179.10000000000016,1,0.30000000000000004,70.90000000000019
300,300,225.20000000000022,1,0.9,74.80000000000017
400,400,313.1,1,1.0,86.90000000000012
500,500,405.69999999999976,1,1.0,94.30000000000005
600,600,495.2999999999998,1,0.4,104.70000000000006
700,700,585.1999999999995,1,1.0,114.8
800,800,675.8999999999995,1,1.0,124.10000000000001
900,900,761.7999999999994,1,0.9,138.19999999999996
1000,1000,851.0999999999992,1,1.0,148.89999999999992
1200,1200,1033.6999999999987,1,0.6000000000000001,166.2999999999998
1400,1400,1211.0999999999997,1,1.0,188.89999999999972
1700,1700,1480.1000000000015,1,1.0,219.89999999999958
2000,2000,1745.8000000000027,1,1.0,254.19999999999956
2500,2500,2192.6000000000035,1,1.0,307.3999999999999
3000,3000,2635.5000000000055,1,1.0,364.50000000000006
4000,4000,3520.30000000001,1,0.7000000000000001,479.7000000000009
5000,5000,4406.50000000001,1,1.0,593.5000000000016
6000,6000,5296.400000000002,1,0.6000000000000001,703.6000000000026
7000,7000,6182.3999999999905,1,1.0,817.6000000000042
8000,8000,7060.699999999978,1,0.9,939.3000000000058
9000,9000,7954.499999999965,1,1.0,1045.5000000000052
10000,10000,8850.999999999949,1,0.30000000000000004,1149.0000000000023
