steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.26632264423124785,1,-0.26632264423124785,1.0
2,2,-0.5744765818482287,1,-0.3081539376169809,2.0
3,3,-1.0453397856153983,1,-0.47086320376716956,3.0
4,4,-1.2785467368513037,1,-0.23320695123590546,4.0
5,5,-1.4232425575786245,1,-0.14469582072732082,4.9
6,6,-1.2399336258120282,1,0.18330893176659624,5.800000000000001
7,7,-0.8647016960737752,1,0.375231929738253,6.6000000000000005
8,8,-0.7902627326406017,1,0.07443896343317356,7.6000000000000005
9,9,-1.076290569853823,1,-0.28602783721322134,8.600000000000001
10,10,-1.2169623311057043,1,-0.1406717612518813,9.600000000000001
12,12,0.19750084940696644,1,-0.15568587177075066,10.700000000000001
14,14,0.7555350323193185,1,0.6159009343496616,11.9
17,17,2.1528603963398574,1,-0.17265775078193893,13.299999999999999
20,20,2.249369403283153,1,-0.11291424117109869,16.299999999999997
25,25,2.2186038553935568,1,-0.12661017813985434,20.699999999999996
30,30,4.55832197644964,1,0.8443977652099501,24.699999999999996
40,40,7.272222589260739,1,-0.23034204668274527,32.8
50,50,9.548336700505581,1,0.6814266469279814,39.800000000000004
60,60,9.652690314010611,1,-0.48359679610190454,47.800000000000004
70,70,10.274852018556729,1,0.44346411712154815,56.2
80,80,11.886857854026813,1,0.7659300209036535,63.800000000000004
90,90,10.460247582680124,1,-0.07952765246076658,73.60000000000001
100,100,13.067916143996946,1,0.7633364641753285,80.7
120,120,30.0065753012292,1,0.5306383551733963,84.40000000000005
140,140,47.821116528265335,1,0.1679187201872877,88.40000000000008
170,170,72.4852103541882,1,0.8688427968185974,90.90000000000006
200,200,99.45366624628652,1,1.2402411786895553,94.00000000000006
250,250,139.33887792267026,1,0.668176437119386,102.60000000000005
300,300,184.20812268862113,1,1.041518644055633,107.20000000000005
400,400,269.65418090705765,1,1.2931445426851238,120.79999999999987
500,500,352.6811323678663,1,0.5372502080014586,137.5999999999997
600,600,437.0023591544849,1,0.40702617446232947,152.39999999999964
700,700,531.1068916061378,1,1.3635188304243182,162.2999999999995
800,800,627.2728198211593,1,1.0118872447141782,171.69999999999942
900,900,709.1542761399933,1,0.9809904032381979,181.79999999999936
1000,1000,803.1740211622514,1,1.0604814393067,190.99999999999923
1200,1200,971.4255780855221,1,0.7545238844144164,220.3999999999992
1400,1400,1146.9699670838252,1,1.2297949380841111,242.89999999999915
1700,1700,1416.5046441608647,1,0.5012402873081246,277.39999999999935
2000,2000,1676.6072170777427,1,0.06952935968021867,308.4000000000001
2500,2500,2112.840158100001,1,1.081000472876525,367.5000000000006
3000,3000,2556.332677160391,1,-0.16147233858837853,431.100000000001
4000,4000,3430.2334114614914,1,0.6335662991851725,541.6000000000023
5000,5000,4307.414255060998,1,0.2946022803205761,651.2000000000038
6000,6000,5212.494025504742,1,0.8507040782942974,764.7000000000054
7000,7000,6096.479378291791,1,1.0010094724947018,880.4000000000067
8000,8000,6977.339848726908,1,0.8034976995464809,976.8000000000084
9000,9000,7867.448326699719,1,0.9297040572203503,1083.6000000000076
10000,10000,8762.626137924755,1,1.0719196549021042,1187.1000000000056
