steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
28,1,-0.007142857142857143,28,-0.007142857142857143,1,0
56,2,-0.013571428571428585,28,-0.0064285714285714285,2,0
84,3,-0.018928571428571454,28,-0.005357142857142857,3,0
112,4,-0.022857142857142892,28,-0.003928571428571429,4,0
140,5,-1.2372242158034559,28,-1.214367072946313,5,0
168,6,-1.9406214793750105,28,-0.7033972635715537,6,0
196,7,-1.9459786222321547,28,-0.005357142857142857,7,0
224,8,-1.9524071936607277,28,-0.0064285714285714285,8,0
252,9,-1.9581214793750148,28,-0.005714285714285714,9,0
280,10,-1.9641929079464449,28,-0.006071428571428571,10,0
336,12,-1.9731214793750185,28,-0.004642857142857143,12,0
392,14,-1.982050050803592,28,-0.004285714285714286,14,0
476,17,-1.7196412221341917,28,-0.005357142857142857,17,0
560,20,-1.7357126507056242,28,-0.0035714285714285713,20,0
700,25,-1.7614269364199162,28,-0.0035714285714285713,25,0
840,30,-1.8934715126868986,28,-0.005,30,0
1120,40,-3.2830461997473948,28,-0.003928571428571429,40,0
1400,50,-3.3423319140330867,28,-0.006071428571428571,49,0
1680,60,-3.399831914033065,28,-0.0064285714285714285,59,0
1960,70,-3.4530461997473307,28,-0.0064285714285714285,69,0
2240,80,-3.50018905689017,28,-0.005,79,0
2520,90,-3.555546199747292,28,-0.004642857142857143,89,0
2800,100,-3.6094747711758433,28,-0.005357142857142857,98,0
3360,120,-3.713046199747233,28,-0.005357142857142857,118,0
3920,140,-4.531632171121444,28,-0.004285714285714286,137,0
4760,170,-4.53416148016052,28,-0.005,167,0
5600,200,-2.508647669021282,28,-0.004285714285714286,196,0
7000,250,0.1788529361486032,28,0.09280482579125325,243,0
8400,300,2.9456104649331167,28,2.232605528942776,291,0
11200,400,-3.2816018333279917,28,-0.7882371207436648,387,0
14000,500,-13.754908438096574,28,-0.6898367487681378,484,0
16800,600,-15.273628812683011,28,-0.0067857142857142855,578,0
19600,700,-10.405573389508028,28,0.3415831767986574,673,0
22400,800,-13.239465650503037,28,-0.005714285714285714,767,0
25200,900,-15.486336085859424,28,-0.09945792132562171,867,0
28000,1000,-23.30178069778541,28,-0.002857142857142857,963,0
33600,1200,-29.907430902944196,28,-0.005714285714285714,1161,0
39200,1400,-35.93396714063821,28,-0.005714285714285714,1354,0
47600,1700,-40.212453718976114,28,0.18595298307247957,1644,0
56000,2000,-47.035654458734136,28,-0.006071428571428571,1934,0
70000,2500,-39.15156390309166,28,0.17067811476976813,2420,0
84000,3000,-52.715726976612935,28,-0.0032142857142857142,2904,0
112000,4000,-12.14797964552854,28,-1.6480709120880708,3859,0
140000,5000,-16.782078432877185,28,2.2175373137761873,4819,0
168000,6000,-30.251135624028716,28,-0.005357142857142857,5774,0
196000,7000,-53.186452769406465,28,-0.005357142857142857,6724,0
224000,8000,-66.77365772850997,28,-0.23883945470772006,7689,0
252000,9000,-87.56811969206016,28,-0.004285714285714286,8652,0
280000,10000,-102.38610041076382,28,-0.4018644539770113,9609,0
