steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
63,1,62000.0,63,62000.0,62.0,62.0
99,2,97000.0,36,35000.0,97.0,62.0
146,3,143000.0,47,46000.0,143.0,62.0
208,4,204000.0,62,61000.0,204.0,62.0
259,5,254000.0,51,50000.0,254.0,62.0
309,6,303000.0,50,49000.0,303.0,62.0
358,7,351000.0,49,48000.0,351.0,62.0
446,8,438000.0,88,87000.0,438.0,87.0
513,9,504000.0,67,66000.0,504.0,87.0
592,10,582000.0,79,78000.0,582.0,87.0
885,12,873000.0,68,67000.0,873.0,224.0
987,14,973000.0,52,51000.0,973.0,224.0
1136,17,1119000.0,50,49000.0,1119.0,224.0
1329,20,1309000.0,48,47000.0,1309.0,224.0
1578,25,1553000.0,69,68000.0,1553.0,224.0
1893,30,1863000.0,47,46000.0,1863.0,224.0
2376,40,2336000.0,32,31000.0,2336.0,224.0
2892,50,2842000.0,71,70000.0,2842.0,224.0
3387,60,3327000.0,33,32000.0,3327.0,224.0
3978,70,3908000.0,36,35000.0,3908.0,224.0
4558,80,4478000.0,62,61000.0,4478.0,224.0
5108,90,5018000.0,36,35000.0,5018.0,224.0
5676,100,5576000.0,53,52000.0,5576.0,224.0
6779,120,6659000.0,36,35000.0,6659.0,224.0
7911,140,7771000.0,85,84000.0,7771.0,224.0
9814,170,9644000.0,50,49000.0,9644.0,224.0
11081,200,10881000.0,31,30000.0,10881.0,224.0
13302,250,13052000.0,94,93000.0,13052.0,224.0
15630,300,15330000.0,28,27000.0,15330.0,224.0
21152,400,20752000.0,65,64000.0,20752.0,224.0
27331,500,26831000.0,38,37000.0,26831.0,224.0
33454,600,32854000.0,64,63000.0,32854.0,474.0
44917,700,44217000.0,161,160000.0,44217.0,474.0
56305,800,55505000.0,114,113000.0,55505.0,474.0
73100,900,72200000.0,232,231000.0,72200.0,474.0
91240,1000,90240000.0,171,170000.0,90240.0,474.0
