steps,episode,total_return,episode_len,episode_return,total_regret
17,1,9.0,17,9.0,2.0
34,2,2.0,17,-7.0,4.0
51,3,-5.0,17,-7.0,6.0
68,4,-6.0,17,-1.0,6.0
85,5,-5.0,17,1.0,6.0
102,6,-14.0,17,-9.0,8.0
119,7,-19.0,17,-5.0,8.0
136,8,-20.0,17,-1.0,8.0
153,9,-17.0,17,3.0,8.0
170,10,-18.0,17,-1.0,8.0
204,12,-10.0,17,11.0,10.0
238,14,-8.0,17,3.0,10.0
289,17,-7.0,17,-1.0,12.0
340,20,-2.0,17,3.0,12.0
425,25,5.0,17,5.0,18.0
510,30,16.0,17,3.0,22.0
680,40,42.0,17,5.0,32.0
850,50,42.0,17,1.0,46.0
1020,60,26.0,17,-1.0,54.0
1190,70,12.0,17,-1.0,66.0
1360,80,14.0,17,1.0,72.0
1530,90,10.0,17,1.0,82.0
1700,100,-4.0,17,5.0,92.0
2040,120,-4.0,17,-1.0,108.0
2380,140,-8.0,17,-5.0,128.0
2890,170,20.0,17,1.0,146.0
3400,200,32.0,17,3.0,178.0
4250,250,18.0,17,-1.0,226.0
5100,300,6.0,17,-1.0,272.0
6800,400,16.0,17,1.0,338.0
8500,500,16.0,17,-1.0,430.0
10200,600,-4.0,17,-1.0,496.0
11900,700,-64.0,17,-1.0,592.0
13600,800,-50.0,17,-1.0,664.0
15300,900,-36.0,17,1.0,736.0
17000,1000,24.0,17,5.0,810.0
20400,1200,20.0,17,-5.0,976.0
23800,1400,78.0,17,-7.0,1126.0
28900,1700,50.0,17,1.0,1376.0
34000,2000,146.0,17,-1.0,1614.0
42500,2500,276.0,17,1.0,2004.0
51000,3000,538.0,17,1.0,2348.0
68000,4000,1244.0,17,-3.0,2946.0
85000,5000,1608.0,17,7.0,3600.0
102000,6000,1904.0,17,7.0,4348.0
119000,7000,2236.0,17,5.0,5104.0
136000,8000,2582.0,17,3.0,5788.0
153000,9000,2994.0,17,5.0,6446.0
170000,10000,3350.0,17,1.0,7038.0
