steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.30000000000000004,1,0.30000000000000004,0.7
2,2,0.8,1,0.5,1.2
3,3,0.8,1,0.0,2.2
4,4,1.6,1,0.8,2.4000000000000004
5,5,2.0,1,0.4,3.0000000000000004
6,6,3.0,1,1.0,3.0000000000000004
7,7,3.9,1,0.9,3.1000000000000005
8,8,4.6,1,0.7000000000000001,3.4000000000000004
9,9,5.199999999999999,1,0.6000000000000001,3.8000000000000003
10,10,5.3999999999999995,1,0.2,4.6000000000000005
12,12,6.3999999999999995,1,0.1,5.6000000000000005
14,14,6.8999999999999995,1,0.2,7.1000000000000005
17,17,8.2,1,0.8,8.8
20,20,10.4,1,1.0,9.6
25,25,12.899999999999999,1,0.1,12.100000000000001
30,30,14.5,1,0.8,15.5
40,40,20.6,1,0.7000000000000001,19.400000000000002
50,50,24.900000000000002,1,0.4,25.1
60,60,29.900000000000002,1,0.30000000000000004,30.1
70,70,35.9,1,0.8,34.1
80,80,40.999999999999986,1,0.5,39.000000000000014
90,90,45.59999999999999,1,0.5,44.40000000000001
100,100,49.699999999999974,1,0.5,50.300000000000026
120,120,62.99999999999998,1,0.2,57.00000000000002
140,140,77.6,1,0.7000000000000001,62.40000000000001
170,170,98.10000000000001,1,0.6000000000000001,71.89999999999999
200,200,116.10000000000002,1,0.30000000000000004,83.89999999999998
250,250,147.80000000000007,1,0.30000000000000004,102.19999999999996
300,300,178.9000000000001,1,0.8,121.09999999999994
400,400,243.50000000000023,1,0.7000000000000001,156.4999999999998
500,500,309.1000000000001,1,0.7000000000000001,190.89999999999975
600,600,374.09999999999997,1,0.6000000000000001,225.8999999999997
700,700,443.59999999999974,1,0.6000000000000001,256.3999999999996
800,800,513.8999999999995,1,0.4,286.0999999999998
900,900,584.8999999999991,1,0.30000000000000004,315.1
1000,1000,656.6999999999986,1,0.30000000000000004,343.30000000000024
1200,1200,804.1999999999977,1,1.0,395.8000000000008
1400,1400,952.4999999999967,1,0.6000000000000001,447.5000000000014
1700,1700,1179.5999999999985,1,1.0,520.4000000000023
2000,2000,1411.2000000000023,1,0.9,588.8000000000038
2500,2500,1802.9000000000083,1,1.0,697.1000000000065
3000,3000,2199.1000000000167,1,0.8,800.9000000000095
4000,4000,3023.0000000000396,1,1.0,977.0000000000152
5000,5000,3856.7000000000635,1,1.0,1143.3000000000088
6000,6000,4723.300000000028,1,1.0,1276.6999999999944
7000,7000,5579.6999999999725,1,1.0,1420.2999999999804
8000,8000,6471.299999999922,1,0.9,1528.6999999999678
9000,9000,7347.699999999876,1,1.0,1652.2999999999563
10000,10000,8233.899999999825,1,1.0,1766.0999999999447
