steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
74,1,72.01887208934262,74,72.01887208934262,73.0,73.0
109,2,107.69136523765279,35,35.67249314831015,107.0,73.0
191,3,186.13916915303056,82,78.44780391537772,188.0,81.0
245,4,238.96899091190312,54,52.829821758872534,241.0,81.0
320,5,308.8753833456569,75,69.90639243375396,315.0,81.0
393,6,388.14907905946285,73,79.27369571380572,387.0,81.0
451,7,447.3148912127225,58,59.165812153259644,444.0,81.0
533,8,528.4362278654203,82,81.12133665269778,525.0,81.0
603,9,597.4760827894875,70,69.0398549240676,594.0,81.0
694,10,687.3649894428983,91,89.88890665341076,684.0,90.0
782,12,775.1941108893528,47,47.01385686591295,770.0,90.0
1049,14,1035.686483612392,217,213.3985352356464,1035.0,216.0
1295,17,1282.4874358720797,80,79.14344973223895,1278.0,216.0
1449,20,1432.350430289945,34,34.41897538572419,1429.0,216.0
1969,25,1950.969277241311,121,125.370802948692,1944.0,216.0
2385,30,2354.942288773503,125,120.99957037978201,2355.0,216.0
3284,40,3244.4169651344478,73,68.83281329394964,3244.0,216.0
4472,50,4411.718360938806,130,126.53991726495065,4422.0,216.0
5594,60,5519.341133965321,126,125.40243228268083,5534.0,216.0
6860,70,6771.912800524265,72,71.41837913447831,6790.0,216.0
8181,80,8093.728533646045,128,126.98343372324163,8101.0,216.0
9334,90,9249.200315149077,124,129.93609312824364,9244.0,216.0
10734,100,10635.944159365597,150,139.10867110110067,10634.0,216.0
13256,120,13131.17740620476,139,135.94199082359455,13136.0,216.0
15440,140,15299.761954140411,133,121.70428493894055,15300.0,216.0
18975,170,18811.027142951032,57,57.0478439037039,18805.0,216.0
21854,200,21650.71841851961,175,176.11579393660628,21654.0,216.0
26120,250,25886.01196925062,47,42.51746096589651,25870.0,298.0
31873,300,31590.96911884188,172,170.72903353899395,31573.0,298.0
67989,400,67615.91731353385,669,669.2310503072938,67592.0,1001.0
111614,500,111217.10197056094,366,361.9818944018522,111117.0,1001.0
153134,600,152753.20943284128,457,456.56170609466,152537.0,1001.0
194087,700,193690.67774493585,383,378.98077023906774,193390.0,1001.0
224650,800,224145.03001991057,201,201.5865813548656,223853.0,1001.0
247023,900,246435.45219268015,367,359.6139657398644,246126.0,1001.0
271018,1000,270292.91678186954,31,33.351199156720575,270021.0,1001.0
