steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
70,1,69.0,70,69.0,69.0,69.0
104,2,102.0,34,33.0,102.0,69.0
189,3,186.0,85,84.0,186.0,84.0
234,4,230.0,45,44.0,230.0,84.0
290,5,285.0,56,55.0,285.0,84.0
341,6,335.0,51,50.0,335.0,84.0
422,7,415.0,81,80.0,415.0,84.0
470,8,462.0,48,47.0,462.0,84.0
507,9,498.0,37,36.0,498.0,84.0
557,10,547.0,50,49.0,547.0,84.0
657,12,645.0,55,54.0,645.0,84.0
769,14,755.0,56,55.0,755.0,84.0
971,17,954.0,64,63.0,954.0,84.0
1244,20,1224.0,80,79.0,1224.0,128.0
1500,25,1475.0,44,43.0,1475.0,128.0
1678,30,1648.0,30,29.0,1648.0,128.0
2606,40,2566.0,60,59.0,2566.0,168.0
3147,50,3097.0,38,37.0,3097.0,168.0
3800,60,3740.0,54,53.0,3740.0,168.0
4840,70,4770.0,56,55.0,4770.0,168.0
6158,80,6078.0,135,134.0,6078.0,168.0
7505,90,7415.0,137,136.0,7415.0,168.0
8905,100,8805.0,144,143.0,8805.0,168.0
11736,120,11616.0,142,141.0,11616.0,168.0
14722,140,14582.0,157,156.0,14582.0,168.0
18119,170,17949.0,39,38.0,17949.0,168.0
21572,200,21372.0,156,155.0,21372.0,169.0
28003,250,27753.0,199,198.0,27753.0,257.0
39841,300,39541.0,880,879.0,39541.0,879.0
93575,400,93189.0,393,392.0,93189.0,1001.0
121208,500,120722.0,272,271.0,120722.0,1001.0
138215,600,137629.0,232,231.0,137629.0,1001.0
167126,700,166440.0,557,556.0,166440.0,1001.0
200582,800,199796.0,91,90.0,199796.0,1001.0
219780,900,218894.0,134,133.0,218894.0,1001.0
237342,1000,236356.0,288,287.0,236356.0,1001.0
