steps,episode,total_return,episode_len,episode_return,total_regret
20,1,2.0,20,2.0,2.0
40,2,-2.0,20,-4.0,4.0
60,3,0.0,20,2.0,6.0
80,4,-2.0,20,-2.0,6.0
100,5,0.0,20,2.0,6.0
120,6,-2.0,20,-2.0,8.0
140,7,-10.0,20,-8.0,10.0
160,8,-10.0,20,0.0,10.0
180,9,0.0,20,10.0,10.0
200,10,-6.0,20,-6.0,10.0
240,12,-10.0,20,0.0,12.0
280,14,-8.0,20,0.0,14.0
340,17,-10.0,20,-4.0,16.0
400,20,-8.0,20,2.0,18.0
500,25,-18.0,20,-8.0,28.0
600,30,-24.0,20,-2.0,34.0
800,40,-34.0,20,-2.0,42.0
1000,50,-8.0,20,6.0,48.0
1200,60,-4.0,20,4.0,60.0
1400,70,12.0,20,2.0,72.0
1600,80,-2.0,20,4.0,82.0
1800,90,-12.0,20,0.0,92.0
2000,100,-16.0,20,-4.0,98.0
2400,120,6.0,20,0.0,118.0
2800,140,-24.0,20,2.0,136.0
3400,170,-28.0,20,-2.0,166.0
4000,200,-50.0,20,2.0,200.0
5000,250,-80.0,20,0.0,248.0
6000,300,-92.0,20,-2.0,306.0
8000,400,-28.0,20,-4.0,408.0
10000,500,-72.0,20,2.0,512.0
12000,600,-178.0,20,-6.0,624.0
14000,700,-188.0,20,0.0,718.0
16000,800,-174.0,20,0.0,812.0
18000,900,-158.0,20,-4.0,920.0
20000,1000,-140.0,20,2.0,1016.0
24000,1200,-80.0,20,-2.0,1200.0
28000,1400,-66.0,20,-6.0,1410.0
34000,1700,-102.0,20,4.0,1722.0
40000,2000,-90.0,20,2.0,2020.0
50000,2500,-176.0,20,4.0,2492.0
60000,3000,-70.0,20,-2.0,2994.0
80000,4000,4.0,20,-8.0,4002.0
100000,5000,-170.0,20,-4.0,4990.0
120000,6000,-284.0,20,-4.0,5984.0
140000,7000,-208.0,20,0.0,6976.0
160000,8000,-138.0,20,-2.0,7960.0
180000,9000,-144.0,20,6.0,8970.0
200000,10000,-260.0,20,-2.0,9964.0
