steps,episode,total_return,episode_len,episode_return,total_regret
1,1,800.0,1,800.0,0.19999999999999996
2,2,1500.0,1,700.0000000000001,0.4999999999999999
3,3,1900.0,1,400.0,1.0999999999999999
4,4,2900.0,1,1000.0,1.0999999999999999
5,5,3800.0,1,900.0,1.1999999999999997
6,6,4300.0,1,500.0,1.6999999999999997
7,7,4600.0,1,300.00000000000006,2.3999999999999995
8,8,4800.0,1,200.0,3.1999999999999993
9,9,4800.0,1,0.0,4.199999999999999
10,10,4900.0,1,100.0,5.1
12,12,5800.0,1,600.0000000000001,6.199999999999999
14,14,6700.0,1,100.0,7.3
17,17,8800.0,1,1000.0,8.2
20,20,11200.0,1,500.0,8.799999999999999
25,25,12400.0,1,600.0000000000001,12.6
30,30,15700.0,1,1000.0,14.299999999999999
40,40,21700.0,1,200.0,18.3
50,50,27600.0,1,900.0,22.400000000000002
60,60,33400.0,1,800.0,26.600000000000005
70,70,38700.0,1,1000.0,31.300000000000004
80,80,45700.0,1,700.0000000000001,34.30000000000001
90,90,50900.0,1,700.0000000000001,39.10000000000001
100,100,57000.0,1,700.0000000000001,43.00000000000002
120,120,66900.0,1,200.0,53.100000000000016
140,140,77400.0,1,200.0,62.60000000000001
170,170,93600.0,1,500.0,76.4
200,200,110000.0,1,600.0000000000001,90.0
250,250,136000.0,1,400.0,114.00000000000001
300,300,163000.0,1,1000.0,137.00000000000003
400,400,218600.0,1,900.0,181.39999999999992
500,500,281000.0,1,200.0,218.9999999999998
600,600,351800.0,1,900.0,248.19999999999973
700,700,428600.0,1,1000.0,271.3999999999998
800,800,506700.0,1,600.0000000000001,293.3000000000002
900,900,582900.0,1,1000.0,317.1000000000005
1000,1000,656500.0,1,400.0,343.5000000000008
1200,1200,801500.0,1,900.0,398.50000000000125
1400,1400,948100.0,1,600.0000000000001,451.90000000000174
1700,1700,1173700.0,1,1000.0,526.3000000000027
2000,2000,1404400.0,1,900.0,595.6000000000042
2500,2500,1796000.0,1,1000.0,704.0000000000068
3000,3000,2197200.0,1,800.0,802.8000000000098
4000,4000,3017100.0,1,800.0,982.9000000000157
5000,5000,3863300.0,1,1000.0,1136.7000000000075
6000,6000,4722600.0,1,1000.0,1277.3999999999942
7000,7000,5592800.0,1,900.0,1407.1999999999805
8000,8000,6469200.0,1,1000.0,1530.7999999999672
9000,9000,7349400.0,1,900.0,1650.5999999999558
10000,10000,8237300.0,1,1000.0,1762.6999999999427
