steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
73,1,2160.0,73,2160.0,72.0,72.0
106,2,3120.0,33,960.0,104.0,72.0
173,3,5100.0,67,1980.0,170.0,72.0
226,4,6660.0,53,1560.0,222.0,72.0
289,5,8520.0,63,1860.0,284.0,72.0
336,6,9900.0,47,1380.0,330.0,72.0
379,7,11160.0,43,1260.0,372.0,72.0
420,8,12360.0,41,1200.0,412.0,72.0
452,9,13290.0,32,930.0,443.0,72.0
513,10,15090.0,61,1800.0,503.0,72.0
639,12,18810.0,44,1290.0,627.0,81.0
777,14,22890.0,59,1740.0,763.0,81.0
967,17,28500.0,73,2160.0,950.0,81.0
1134,20,33420.0,60,1770.0,1114.0,81.0
1722,25,50910.0,137,4080.0,1697.0,203.0
2132,30,63060.0,135,4020.0,2102.0,203.0
2740,40,81000.0,97,2880.0,2700.0,203.0
3265,50,96450.0,83,2460.0,3215.0,203.0
3684,60,108720.0,32,930.0,3624.0,203.0
4282,70,126360.0,47,1380.0,4212.0,203.0
4848,80,143040.0,32,930.0,4768.0,203.0
5535,90,163350.0,69,2040.0,5445.0,203.0
6190,100,182700.0,79,2340.0,6090.0,203.0
7232,120,213360.0,75,2220.0,7112.0,203.0
8407,140,248010.0,36,1050.0,8267.0,203.0
10278,170,303240.0,67,1980.0,10108.0,203.0
11577,200,341310.0,32,930.0,11377.0,203.0
14827,250,437310.0,174,5190.0,14577.0,203.0
22020,300,651600.0,241,7200.0,21720.0,428.0
44269,400,1316070.0,136,4050.0,43869.0,428.0
61823,500,1839690.0,167,4980.0,61323.0,428.0
75927,600,2259810.0,138,4110.0,75327.0,428.0
93570,700,2786100.0,161,4800.0,92870.0,651.0
108334,800,3226020.0,155,4620.0,107534.0,651.0
121759,900,3625770.0,135,4020.0,120859.0,651.0
137930,1000,4107900.0,108,3210.0,136930.0,651.0
