steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
69,1,68.44652425805127,69,68.44652425805127,68.0,68.0
105,2,102.78350048130714,36,34.33697622325588,103.0,68.0
192,3,188.9406640550475,87,86.15716357374033,189.0,86.0
234,4,229.67135236475116,42,40.7306883097036,230.0,86.0
270,5,265.785441028402,36,36.11408866365088,265.0,86.0
313,6,308.5357172399687,43,42.75027621156668,307.0,86.0
381,7,375.38695483704447,68,66.85123759707609,374.0,86.0
420,8,413.34947925399234,39,37.96252441694765,412.0,86.0
482,9,473.2218527021476,62,59.872373448155194,473.0,86.0
576,10,566.5902695679509,94,93.36841686580335,566.0,93.0
681,12,669.5666746602274,58,57.17704355840037,669.0,93.0
759,14,745.541616366801,30,29.23579605032667,745.0,93.0
887,17,868.160831640843,30,28.910485728678953,870.0,93.0
1080,20,1056.9323212103257,36,34.48272364211029,1060.0,93.0
1292,25,1265.2414596570075,33,32.655977728394284,1267.0,93.0
1665,30,1631.283772491354,74,73.40240441973914,1635.0,114.0
2355,40,2311.385766252914,52,50.77703706286102,2315.0,133.0
2976,50,2923.514284657062,59,58.60787317811165,2926.0,133.0
3543,60,3482.7464790137215,46,46.20722817283063,3483.0,133.0
4111,70,4040.616239200157,48,46.96223062890766,4041.0,133.0
4711,80,4633.333582314512,54,53.92944173309469,4631.0,133.0
5425,90,5341.0814015155165,95,95.47930599872359,5335.0,133.0
6069,100,5979.189713226888,69,69.25847691656537,5969.0,133.0
7227,120,7116.87680965207,68,67.94046420130068,7107.0,133.0
9199,140,9070.222561756636,140,139.7395874126797,9059.0,139.0
14071,170,13897.27131903193,282,281.237838759815,13901.0,281.0
18768,200,18564.433773252225,137,137.15423943373898,18568.0,281.0
26224,250,25981.896803067397,174,174.16969434630943,25974.0,281.0
35551,300,35254.73597925807,186,185.0153500730378,35252.0,1001.0
88593,400,88191.12140496356,586,586.5116134200003,88209.0,1001.0
136993,500,136501.13428412323,348,348.5685370777496,136509.0,1001.0
153979,600,153376.6952435685,66,64.42619538539068,153395.0,1001.0
177613,700,176913.0872605472,300,300.89327666189183,176929.0,1001.0
191387,800,190580.50409292287,166,164.52397440404295,190603.0,1001.0
215487,900,214565.67057765767,163,162.70643356269056,214604.0,1001.0
231565,1000,230534.41151180296,285,286.46743130029915,230582.0,1001.0
