steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
68,1,77.83554769671731,68,77.83554769671731,67.0,67.0
103,2,110.52182140100636,35,32.68627370428905,101.0,67.0
181,3,222.77234025057498,78,112.25051884956854,178.0,77.0
253,4,292.5228977395524,72,69.75055748897745,249.0,77.0
316,5,334.21820816030953,63,41.69531042075723,311.0,77.0
403,6,395.56519515658,87,61.346986996270644,397.0,86.0
456,7,481.29929480271034,53,85.73409964613022,449.0,86.0
536,8,511.29678765475387,80,29.997492852043518,528.0,86.0
574,9,547.9665639874984,38,36.66977633274462,565.0,86.0
657,10,631.7368772318147,83,83.7703132443164,647.0,86.0
811,12,727.9132774355854,90,23.177558192750386,799.0,89.0
898,14,852.443895592919,53,57.74693751301762,884.0,89.0
1010,17,1008.7319429490957,47,47.529907520521846,993.0,89.0
1314,20,1353.139046426652,41,33.72077173886781,1294.0,197.0
1592,25,1680.9174380610757,49,45.94886482116957,1567.0,197.0
1951,30,2020.2008147303004,50,48.64584186581874,1921.0,197.0
2664,40,2724.5636811893246,55,70.23894430070322,2624.0,197.0
3439,50,3529.138353653242,53,53.73926011277307,3389.0,197.0
4251,60,4404.785787246862,117,130.1056527228168,4191.0,197.0
5397,70,5561.292561846422,138,107.66362300920754,5327.0,197.0
6629,80,6788.462263604938,130,104.09890202164786,6549.0,197.0
7888,90,8071.638830349529,137,143.45839348017967,7798.0,197.0
9189,100,9452.921948592959,126,127.36355260073566,9089.0,197.0
11821,120,12221.148154777027,130,32.575664809223206,11701.0,197.0
14185,140,14550.47829337846,85,71.94939434503978,14045.0,197.0
17681,170,17927.532100282402,129,92.23506948031618,17511.0,197.0
21230,200,21649.141435421654,127,134.8855743755424,21030.0,197.0
27021,250,27189.484704616178,113,90.06864104848177,26771.0,197.0
33066,300,33100.76317971463,133,162.7878662861743,32766.0,197.0
43018,400,42665.55350485622,123,77.43295275413888,42618.0,269.0
55785,500,55960.73832666773,153,157.31427856883826,55285.0,269.0
70859,600,71099.83904599732,48,36.16409778279473,70259.0,269.0
85744,700,85583.91578488302,187,125.1966042431198,85044.0,304.0
105684,800,105891.42100470839,378,332.67893556577866,104884.0,404.0
153405,900,153891.0385416805,529,477.51392280009,152527.0,1001.0
197370,1000,198434.78114382026,287,335.1943919057283,196393.0,1001.0
