steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
73,1,72000.0,73,72000.0,72.0,72.0
106,2,104000.0,33,32000.0,104.0,72.0
183,3,180000.0,77,76000.0,180.0,76.0
235,4,231000.0,52,51000.0,231.0,76.0
283,5,278000.0,48,47000.0,278.0,76.0
351,6,345000.0,68,67000.0,345.0,76.0
424,7,417000.0,73,72000.0,417.0,76.0
484,8,476000.0,60,59000.0,476.0,76.0
528,9,519000.0,44,43000.0,519.0,76.0
576,10,566000.0,48,47000.0,566.0,76.0
810,12,798000.0,81,80000.0,798.0,152.0
899,14,885000.0,47,46000.0,885.0,152.0
1035,17,1018000.0,36,35000.0,1018.0,152.0
1145,20,1125000.0,37,36000.0,1125.0,152.0
1501,25,1476000.0,53,52000.0,1476.0,152.0
1733,30,1703000.0,43,42000.0,1703.0,152.0
2341,40,2301000.0,78,77000.0,2301.0,152.0
2783,50,2733000.0,43,42000.0,2733.0,152.0
3248,60,3188000.0,30,29000.0,3188.0,152.0
3646,70,3576000.0,34,33000.0,3576.0,152.0
4110,80,4030000.0,32,31000.0,4030.0,152.0
4516,90,4426000.0,54,53000.0,4426.0,152.0
5090,100,4990000.0,117,116000.0,4990.0,152.0
5939,120,5819000.0,34,33000.0,5819.0,152.0
6914,140,6774000.0,30,29000.0,6774.0,152.0
8275,170,8105000.0,48,47000.0,8105.0,152.0
9757,200,9557000.0,62,61000.0,9557.0,152.0
13534,250,13284000.0,42,41000.0,13284.0,246.0
16776,300,16476000.0,48,47000.0,16476.0,246.0
22231,400,21831000.0,31,30000.0,21831.0,246.0
26868,500,26368000.0,33,32000.0,26368.0,246.0
32479,600,31879000.0,34,33000.0,31879.0,246.0
42418,700,41718000.0,72,71000.0,41718.0,291.0
55582,800,54782000.0,155,154000.0,54782.0,295.0
74590,900,73690000.0,168,167000.0,73690.0,479.0
97802,1000,96802000.0,321,320000.0,96802.0,821.0
