steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,2.0
40,2,-6.0,20,-4.0,4.0
60,3,-2.0,20,4.0,6.0
80,4,-12.0,20,-10.0,6.0
100,5,0.0,20,12.0,6.0
120,6,2.0,20,2.0,6.0
140,7,0.0,20,-2.0,8.0
160,8,2.0,20,2.0,8.0
180,9,-6.0,20,-8.0,8.0
200,10,-12.0,20,-6.0,10.0
240,12,-6.0,20,10.0,12.0
280,14,-8.0,20,-6.0,14.0
340,17,4.0,20,2.0,16.0
400,20,18.0,20,0.0,18.0
500,25,12.0,20,-2.0,24.0
600,30,12.0,20,2.0,28.0
800,40,-4.0,20,-4.0,38.0
1000,50,0.0,20,2.0,46.0
1200,60,-2.0,20,0.0,56.0
1400,70,-6.0,20,-8.0,64.0
1600,80,6.0,20,2.0,74.0
1800,90,-10.0,20,-2.0,80.0
2000,100,14.0,20,2.0,88.0
2400,120,12.0,20,-8.0,110.0
2800,140,6.0,20,0.0,132.0
3400,170,22.0,20,2.0,156.0
4000,200,20.0,20,8.0,194.0
5000,250,8.0,20,4.0,246.0
6000,300,70.0,20,-4.0,290.0
8000,400,-10.0,20,-6.0,398.0
10000,500,62.0,20,2.0,502.0
12000,600,100.0,20,2.0,582.0
14000,700,46.0,20,-2.0,682.0
16000,800,88.0,20,0.0,780.0
18000,900,132.0,20,0.0,900.0
20000,1000,84.0,20,-8.0,1006.0
24000,1200,182.0,20,0.0,1208.0
28000,1400,212.0,20,0.0,1392.0
34000,1700,322.0,20,2.0,1702.0
40000,2000,210.0,20,-6.0,2002.0
50000,2500,430.0,20,4.0,2462.0
60000,3000,380.0,20,-2.0,2986.0
80000,4000,536.0,20,2.0,3966.0
100000,5000,740.0,20,-6.0,4890.0
120000,6000,844.0,20,-4.0,5784.0
140000,7000,1034.0,20,6.0,6720.0
160000,8000,1120.0,20,0.0,7622.0
180000,9000,1360.0,20,8.0,8440.0
200000,10000,1342.0,20,-4.0,9358.0
