steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-8.0,20,-8.0,2.0
40,2,-8.0,20,0.0,2.0
60,3,-18.0,20,-10.0,4.0
80,4,-24.0,20,-6.0,6.0
100,5,-22.0,20,2.0,6.0
120,6,-24.0,20,-2.0,6.0
140,7,-28.0,20,-4.0,8.0
160,8,-30.0,20,-2.0,10.0
180,9,-28.0,20,2.0,10.0
200,10,-30.0,20,-2.0,10.0
240,12,-30.0,20,0.0,14.0
280,14,-32.0,20,0.0,18.0
340,17,-30.0,20,2.0,18.0
400,20,-28.0,20,0.0,20.0
500,25,-22.0,20,-4.0,26.0
600,30,-26.0,20,0.0,32.0
800,40,-22.0,20,0.0,48.0
1000,50,-28.0,20,-4.0,60.0
1200,60,-38.0,20,-4.0,68.0
1400,70,-28.0,20,8.0,76.0
1600,80,4.0,20,10.0,86.0
1800,90,-10.0,20,4.0,92.0
2000,100,-12.0,20,4.0,102.0
2400,120,-6.0,20,12.0,126.0
2800,140,0.0,20,-2.0,150.0
3400,170,20.0,20,-8.0,184.0
4000,200,-26.0,20,8.0,218.0
5000,250,-66.0,20,4.0,270.0
6000,300,-44.0,20,-6.0,318.0
8000,400,46.0,20,-4.0,416.0
10000,500,36.0,20,2.0,520.0
12000,600,90.0,20,0.0,642.0
14000,700,70.0,20,4.0,734.0
16000,800,112.0,20,0.0,846.0
18000,900,82.0,20,-2.0,946.0
20000,1000,134.0,20,4.0,1036.0
24000,1200,156.0,20,-2.0,1250.0
28000,1400,72.0,20,-2.0,1458.0
34000,1700,82.0,20,-4.0,1772.0
40000,2000,60.0,20,2.0,2048.0
50000,2500,104.0,20,-6.0,2566.0
60000,3000,-16.0,20,-4.0,3098.0
80000,4000,-100.0,20,4.0,4002.0
100000,5000,38.0,20,2.0,4920.0
120000,6000,166.0,20,0.0,5816.0
140000,7000,14.0,20,-2.0,6824.0
160000,8000,214.0,20,-2.0,7762.0
180000,9000,376.0,20,-2.0,8680.0
200000,10000,380.0,20,0.0,9642.0
