steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.7000000000000001,1,0.7000000000000001,0.29999999999999993
2,2,0.8,1,0.1,1.2
3,3,1.2000000000000002,1,0.4,1.7999999999999998
4,4,1.7000000000000002,1,0.5,2.3
5,5,2.6,1,0.9,2.4
6,6,3.6,1,1.0,2.4
7,7,4.4,1,0.8,2.5999999999999996
8,8,4.7,1,0.30000000000000004,3.3
9,9,4.7,1,0.0,4.3
10,10,4.9,1,0.2,5.1
12,12,6.300000000000001,1,0.6000000000000001,5.699999999999999
14,14,7.200000000000001,1,0.2,6.799999999999999
17,17,8.200000000000001,1,0.5,8.799999999999999
20,20,10.600000000000001,1,1.0,9.399999999999999
25,25,12.500000000000002,1,0.6000000000000001,12.499999999999998
30,30,14.600000000000001,1,0.5,15.399999999999999
40,40,20.1,1,0.30000000000000004,19.9
50,50,25.4,1,0.9,24.6
60,60,29.9,1,0.7000000000000001,30.1
70,70,35.3,1,0.5,34.7
80,80,41.4,1,0.1,38.6
90,90,46.1,1,0.1,43.9
100,100,51.300000000000004,1,0.1,48.699999999999996
120,120,63.0,1,0.8,57.0
140,140,76.39999999999999,1,0.30000000000000004,63.600000000000016
170,170,96.4,1,0.4,73.60000000000001
200,200,115.00000000000001,1,1.0,85.0
250,250,145.90000000000003,1,0.30000000000000004,104.09999999999998
300,300,177.30000000000004,1,0.8,122.69999999999996
400,400,242.3000000000001,1,0.7000000000000001,157.6999999999999
500,500,307.29999999999995,1,0.30000000000000004,192.69999999999985
600,600,372.99999999999983,1,0.6000000000000001,226.9999999999998
700,700,442.0999999999996,1,0.6000000000000001,257.8999999999997
800,800,512.9999999999994,1,0.4,286.99999999999994
900,900,584.099999999999,1,0.30000000000000004,315.90000000000015
1000,1000,656.6999999999986,1,0.30000000000000004,343.3000000000004
1200,1200,801.7999999999975,1,1.0,398.20000000000084
1400,1400,949.4999999999962,1,0.6000000000000001,450.5000000000013
1700,1700,1176.6999999999978,1,1.0,523.3000000000023
2000,2000,1407.2000000000012,1,0.9,592.8000000000042
2500,2500,1798.8000000000068,1,1.0,701.2000000000071
3000,3000,2199.100000000016,1,0.8,800.9000000000099
4000,4000,3021.8000000000407,1,1.0,978.2000000000161
5000,5000,3865.000000000064,1,1.0,1135.000000000008
6000,6000,4707.200000000032,1,1.0,1292.7999999999952
7000,7000,5572.299999999978,1,0.9,1427.6999999999819
8000,8000,6468.399999999925,1,1.0,1531.5999999999685
9000,9000,7337.999999999877,1,1.0,1661.9999999999566
10000,10000,8230.199999999817,1,1.0,1769.7999999999422
