steps,episode,total_return,episode_len,episode_return,total_regret
3,1,3.0,3,3.0,0.0
6,2,0.0,3,-3.0,2.0
9,3,-1.0,3,-1.0,4.0
12,4,-2.0,3,-1.0,4.0
15,5,-3.0,3,-1.0,6.0
18,6,-2.0,3,1.0,6.0
21,7,-1.0,3,1.0,6.0
24,8,-4.0,3,-3.0,8.0
27,9,-3.0,3,1.0,8.0
30,10,-6.0,3,-3.0,10.0
36,12,-4.0,3,1.0,12.0
42,14,-6.0,3,-3.0,14.0
51,17,-9.0,3,-1.0,18.0
60,20,-4.0,3,1.0,18.0
75,25,-7.0,3,-1.0,22.0
90,30,-4.0,3,3.0,28.0
120,40,-2.0,3,1.0,36.0
150,50,-2.0,3,-1.0,46.0
180,60,4.0,3,-1.0,50.0
210,70,6.0,3,1.0,56.0
240,80,2.0,3,-1.0,66.0
270,90,8.0,3,-1.0,72.0
300,100,12.0,3,1.0,76.0
360,120,10.0,3,-1.0,102.0
420,140,12.0,3,-1.0,118.0
510,170,0.0,3,-1.0,158.0
600,200,8.0,3,-1.0,180.0
750,250,4.0,3,-1.0,228.0
900,300,34.0,3,1.0,260.0
1200,400,54.0,3,1.0,338.0
1500,500,92.0,3,-1.0,414.0
1800,600,96.0,3,1.0,482.0
2100,700,160.0,3,-1.0,536.0
2400,800,204.0,3,-1.0,600.0
2700,900,238.0,3,-1.0,644.0
3000,1000,306.0,3,-1.0,680.0
3600,1200,438.0,3,1.0,748.0
4200,1400,568.0,3,-1.0,800.0
5100,1700,814.0,3,1.0,894.0
6000,2000,1022.0,3,1.0,968.0
7500,2500,1424.0,3,1.0,1092.0
9000,3000,1816.0,3,1.0,1192.0
12000,4000,2712.0,3,-1.0,1374.0
15000,5000,3626.0,3,-1.0,1470.0
18000,6000,4502.0,3,-1.0,1570.0
21000,7000,5550.0,3,3.0,1634.0
24000,8000,6472.0,3,-1.0,1746.0
27000,9000,7400.0,3,1.0,1802.0
30000,10000,8252.0,3,3.0,1890.0
