steps,episode,total_return,episode_len,episode_return,total_regret
100,1,6.0,100,6.0,2.0
200,2,8.0,100,2.0,2.0
300,3,-6.0,100,-14.0,2.0
400,4,-12.0,100,-6.0,4.0
500,5,-20.0,100,-8.0,4.0
600,6,-10.0,100,10.0,6.0
700,7,-8.0,100,2.0,6.0
800,8,2.0,100,10.0,6.0
900,9,0.0,100,-2.0,8.0
1000,10,-12.0,100,-12.0,10.0
1200,12,-10.0,100,-6.0,12.0
1400,14,-6.0,100,14.0,16.0
1700,17,-24.0,100,8.0,18.0
2000,20,-44.0,100,-22.0,24.0
2500,25,-72.0,100,0.0,28.0
3000,30,-70.0,100,2.0,34.0
4000,40,-100.0,100,10.0,48.0
5000,50,-60.0,100,10.0,50.0
6000,60,-108.0,100,0.0,62.0
7000,70,-124.0,100,10.0,68.0
8000,80,-106.0,100,10.0,72.0
9000,90,-126.0,100,-8.0,82.0
10000,100,-108.0,100,18.0,96.0
12000,120,-106.0,100,-8.0,120.0
14000,140,-92.0,100,18.0,142.0
17000,170,14.0,100,8.0,172.0
20000,200,4.0,100,14.0,196.0
25000,250,42.0,100,-4.0,242.0
30000,300,8.0,100,12.0,294.0
40000,400,-134.0,100,-10.0,386.0
50000,500,-68.0,100,2.0,482.0
60000,600,24.0,100,8.0,574.0
70000,700,132.0,100,2.0,674.0
80000,800,174.0,100,-2.0,792.0
90000,900,232.0,100,-4.0,900.0
100000,1000,318.0,100,-14.0,968.0
120000,1200,336.0,100,-4.0,1152.0
140000,1400,166.0,100,16.0,1336.0
170000,1700,-38.0,100,-2.0,1632.0
200000,2000,2.0,100,-8.0,1958.0
250000,2500,-114.0,100,-4.0,2432.0
300000,3000,50.0,100,-8.0,2912.0
400000,4000,322.0,100,-22.0,3926.0
500000,5000,814.0,100,-10.0,4890.0
600000,6000,1434.0,100,-18.0,5900.0
700000,7000,1334.0,100,12.0,6824.0
800000,8000,592.0,100,-4.0,7848.0
900000,9000,724.0,100,8.0,8828.0
1000000,10000,914.0,100,-4.0,9836.0
