steps,episode,total_return,episode_len,episode_return,total_regret
90,1,6.0,90,6.0,2.0
180,2,10.0,90,4.0,4.0
270,3,8.0,90,-2.0,4.0
360,4,14.0,90,6.0,6.0
450,5,4.0,90,-10.0,6.0
540,6,22.0,90,18.0,8.0
630,7,22.0,90,0.0,8.0
720,8,16.0,90,-6.0,8.0
810,9,14.0,90,-2.0,8.0
900,10,4.0,90,-10.0,10.0
1080,12,8.0,90,-2.0,10.0
1260,14,4.0,90,12.0,14.0
1530,17,18.0,90,18.0,18.0
1800,20,30.0,90,14.0,20.0
2250,25,64.0,90,6.0,24.0
2700,30,54.0,90,-6.0,30.0
3600,40,42.0,90,0.0,38.0
4500,50,4.0,90,-30.0,50.0
5400,60,2.0,90,-18.0,56.0
6300,70,10.0,90,2.0,58.0
7200,80,2.0,90,14.0,68.0
8100,90,22.0,90,10.0,78.0
9000,100,30.0,90,-4.0,82.0
10800,120,88.0,90,-8.0,100.0
12600,140,42.0,90,8.0,122.0
15300,170,96.0,90,8.0,146.0
18000,200,128.0,90,16.0,170.0
22500,250,166.0,90,14.0,218.0
27000,300,250.0,90,-6.0,270.0
36000,400,314.0,90,-16.0,362.0
45000,500,394.0,90,26.0,468.0
54000,600,398.0,90,-2.0,564.0
63000,700,462.0,90,6.0,660.0
72000,800,374.0,90,-2.0,766.0
81000,900,270.0,90,6.0,852.0
90000,1000,404.0,90,14.0,938.0
108000,1200,140.0,90,12.0,1148.0
126000,1400,314.0,90,-4.0,1386.0
153000,1700,280.0,90,-8.0,1644.0
180000,2000,370.0,90,0.0,1908.0
225000,2500,288.0,90,-6.0,2420.0
270000,3000,330.0,90,10.0,2902.0
360000,4000,548.0,90,14.0,3798.0
450000,5000,294.0,90,-4.0,4716.0
540000,6000,134.0,90,-20.0,5744.0
630000,7000,94.0,90,-14.0,6706.0
720000,8000,216.0,90,12.0,7726.0
810000,9000,22.0,90,-8.0,8676.0
900000,10000,454.0,90,-8.0,9640.0
