steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
74,1,73.0,74,73.0,73.0,73.0
109,2,107.0,35,34.0,107.0,73.0
189,3,186.0,80,79.0,186.0,79.0
233,4,229.0,44,43.0,229.0,79.0
268,5,263.0,35,34.0,263.0,79.0
331,6,325.0,63,62.0,325.0,79.0
361,7,354.0,30,29.0,354.0,79.0
402,8,394.0,41,40.0,394.0,79.0
469,9,460.0,67,66.0,460.0,79.0
585,10,575.0,116,115.0,575.0,115.0
726,12,714.0,57,56.0,714.0,115.0
806,14,792.0,35,34.0,792.0,115.0
912,17,895.0,34,33.0,895.0,115.0
1016,20,996.0,36,35.0,996.0,115.0
1185,25,1160.0,31,30.0,1160.0,115.0
1662,30,1632.0,271,270.0,1632.0,270.0
2278,40,2238.0,60,59.0,2238.0,270.0
2807,50,2757.0,46,45.0,2757.0,270.0
3313,60,3253.0,58,57.0,3253.0,270.0
3859,70,3789.0,57,56.0,3789.0,270.0
4511,80,4431.0,84,83.0,4431.0,270.0
5430,90,5340.0,106,105.0,5340.0,270.0
6447,100,6347.0,111,110.0,6347.0,270.0
8664,120,8544.0,122,121.0,8544.0,270.0
11178,140,11038.0,126,125.0,11038.0,270.0
14529,170,14359.0,90,89.0,14359.0,270.0
16976,200,16776.0,31,30.0,16776.0,270.0
24174,250,23924.0,179,178.0,23924.0,270.0
30032,300,29732.0,159,158.0,29732.0,270.0
72623,400,72229.0,367,366.0,72229.0,1001.0
110291,500,109797.0,143,142.0,109797.0,1001.0
122789,600,122195.0,37,36.0,122195.0,1001.0
139039,700,138345.0,389,388.0,138345.0,1001.0
164775,800,163981.0,330,329.0,163981.0,1001.0
193258,900,192366.0,139,138.0,192366.0,1001.0
221671,1000,220683.0,186,185.0,220683.0,1001.0
