steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
73,1,72.0,73,72.0,72.0,72.0
107,2,105.0,34,33.0,105.0,72.0
186,3,183.0,79,78.0,183.0,78.0
244,4,240.0,58,57.0,240.0,78.0
292,5,287.0,48,47.0,287.0,78.0
360,6,354.0,68,67.0,354.0,78.0
445,7,438.0,85,84.0,438.0,84.0
527,8,519.0,82,81.0,519.0,84.0
579,9,570.0,52,51.0,570.0,84.0
625,10,615.0,46,45.0,615.0,84.0
820,12,808.0,96,95.0,808.0,98.0
915,14,901.0,51,50.0,901.0,98.0
1315,17,1298.0,173,172.0,1298.0,174.0
1471,20,1451.0,50,49.0,1451.0,174.0
1824,25,1799.0,60,59.0,1799.0,174.0
2241,30,2211.0,68,67.0,2211.0,174.0
3038,40,2998.0,61,60.0,2998.0,174.0
3892,50,3842.0,135,134.0,3842.0,174.0
5034,60,4974.0,135,134.0,4974.0,174.0
6282,70,6212.0,133,132.0,6212.0,174.0
7475,80,7395.0,136,135.0,7395.0,174.0
8848,90,8758.0,142,141.0,8758.0,174.0
10275,100,10175.0,150,149.0,10175.0,174.0
13241,120,13121.0,134,133.0,13121.0,174.0
15126,140,14986.0,54,53.0,14986.0,174.0
17623,170,17453.0,38,37.0,17453.0,174.0
20808,200,20608.0,51,50.0,20608.0,283.0
27988,250,27738.0,169,168.0,27738.0,283.0
36868,300,36568.0,219,218.0,36568.0,283.0
81899,400,81514.0,478,477.0,81514.0,1001.0
118993,500,118508.0,213,212.0,118508.0,1001.0
140051,600,139466.0,210,209.0,139466.0,1001.0
159337,700,158652.0,228,227.0,158652.0,1001.0
176021,800,175236.0,239,238.0,175236.0,1001.0
205034,900,204149.0,295,294.0,204149.0,1001.0
225999,1000,225014.0,223,222.0,225014.0,1001.0
