steps,episode,total_return,episode_len,episode_return,total_regret
30,1,-2.0,30,-2.0,0.0
60,2,2.0,30,4.0,2.0
90,3,4.0,30,2.0,4.0
120,4,6.0,30,2.0,6.0
150,5,-2.0,30,-8.0,6.0
180,6,-2.0,30,0.0,6.0
210,7,-10.0,30,-8.0,8.0
240,8,-12.0,30,-2.0,8.0
270,9,-20.0,30,-8.0,10.0
300,10,-22.0,30,-2.0,10.0
360,12,-28.0,30,-4.0,14.0
420,14,-24.0,30,4.0,16.0
510,17,-30.0,30,0.0,20.0
600,20,-26.0,30,0.0,22.0
750,25,-18.0,30,8.0,30.0
900,30,0.0,30,6.0,32.0
1200,40,-12.0,30,10.0,38.0
1500,50,-36.0,30,-2.0,48.0
1800,60,-68.0,30,-4.0,58.0
2100,70,-66.0,30,-2.0,66.0
2400,80,-48.0,30,-2.0,78.0
2700,90,-20.0,30,4.0,88.0
3000,100,-26.0,30,2.0,92.0
3600,120,-40.0,30,-6.0,114.0
4200,140,-6.0,30,6.0,132.0
5100,170,0.0,30,4.0,162.0
6000,200,16.0,30,-4.0,196.0
7500,250,26.0,30,0.0,242.0
9000,300,44.0,30,2.0,288.0
12000,400,34.0,30,-6.0,402.0
15000,500,-60.0,30,0.0,506.0
18000,600,-2.0,30,0.0,598.0
21000,700,58.0,30,-2.0,688.0
24000,800,-20.0,30,-6.0,776.0
27000,900,-112.0,30,-8.0,878.0
30000,1000,-66.0,30,2.0,990.0
36000,1200,-84.0,30,0.0,1204.0
42000,1400,14.0,30,8.0,1394.0
51000,1700,52.0,30,-6.0,1708.0
60000,2000,220.0,30,2.0,1958.0
75000,2500,370.0,30,6.0,2378.0
90000,3000,602.0,30,-6.0,2822.0
120000,4000,686.0,30,-6.0,3718.0
150000,5000,328.0,30,6.0,4576.0
180000,6000,716.0,30,4.0,5394.0
210000,7000,1088.0,30,0.0,6200.0
240000,8000,1546.0,30,2.0,6948.0
270000,9000,1882.0,30,8.0,7702.0
300000,10000,2174.0,30,-2.0,8458.0
