steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.0,1,0.0,1.0
2,2,0.0008,1,0.0008,1.2
3,3,0.001,1,0.0002,2.0
4,4,0.0013,1,0.00030000000000000003,2.7
5,5,0.0023,1,0.001,2.7
6,6,0.0028,1,0.0005,3.2
7,7,0.0037,1,0.0009000000000000001,3.3000000000000003
8,8,0.0041,1,0.0004,3.9000000000000004
9,9,0.0048000000000000004,1,0.0007000000000000001,4.2
10,10,0.0054,1,0.0006000000000000001,4.6
12,12,0.0064,1,0.0001,5.6
14,14,0.007,1,0.0006000000000000001,7.0
17,17,0.0083,1,0.00030000000000000003,8.7
20,20,0.010100000000000001,1,0.0005,9.899999999999999
25,25,0.012799999999999999,1,0.0001,12.2
30,30,0.0143,1,0.00030000000000000003,15.7
40,40,0.019100000000000002,1,0.0004,20.900000000000002
50,50,0.024300000000000002,1,0.001,25.7
60,60,0.029400000000000003,1,0.0,30.6
70,70,0.034,1,0.00030000000000000003,36.00000000000001
80,80,0.03950000000000001,1,0.0008,40.500000000000014
90,90,0.044100000000000014,1,0.0008,45.90000000000001
100,100,0.048200000000000014,1,0.0008,51.80000000000001
120,120,0.058800000000000005,1,0.0007000000000000001,61.19999999999999
140,140,0.06950000000000002,1,0.0004,70.5
170,170,0.08290000000000008,1,0.0009000000000000001,87.10000000000004
200,200,0.10550000000000005,1,0.0008,94.50000000000001
250,250,0.14110000000000003,1,0.001,108.90000000000002
300,300,0.1759000000000001,1,0.0007000000000000001,124.1
400,400,0.24090000000000025,1,0.0007000000000000001,159.09999999999988
500,500,0.3064000000000004,1,0.0004,193.59999999999982
600,600,0.3727000000000006,1,0.0006000000000000001,227.29999999999976
700,700,0.4421000000000009,1,0.0006000000000000001,257.89999999999964
800,800,0.511100000000001,1,0.0004,288.89999999999986
900,900,0.5826000000000015,1,0.00030000000000000003,317.40000000000003
1000,1000,0.6543000000000019,1,0.00030000000000000003,345.7000000000003
1200,1200,0.7997000000000026,1,0.001,400.30000000000086
1400,1400,0.9485000000000036,1,0.0006000000000000001,451.5000000000015
1700,1700,1.1728999999999847,1,0.001,527.1000000000025
2000,2000,1.4048999999999592,1,0.001,595.1000000000042
2500,2500,1.796799999999916,1,0.0009000000000000001,703.2000000000071
3000,3000,2.194199999999892,1,0.001,805.8000000000098
4000,4000,2.938699999999891,1,0.0005,1061.3000000000125
5000,5000,3.7222999999998736,1,0.001,1277.7000000000016
6000,6000,4.296699999999897,1,0.001,1703.2999999999925
7000,7000,4.811199999999963,1,0.001,2188.7999999999984
8000,8000,5.408000000000035,1,0.0007000000000000001,2591.9999999999945
9000,9000,5.9279000000001085,1,0.001,3072.099999999997
10000,10000,6.888300000000389,1,0.0009000000000000001,3111.6999999999925
