steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-4.0,20,-4.0,2.0
40,2,2.0,20,6.0,2.0
60,3,10.0,20,8.0,2.0
80,4,10.0,20,0.0,2.0
100,5,14.0,20,4.0,4.0
120,6,20.0,20,6.0,4.0
140,7,18.0,20,-2.0,4.0
160,8,16.0,20,-2.0,4.0
180,9,16.0,20,0.0,4.0
200,10,20.0,20,4.0,4.0
240,12,16.0,20,0.0,4.0
280,14,4.0,20,4.0,8.0
340,17,4.0,20,0.0,8.0
400,20,8.0,20,-2.0,12.0
500,25,10.0,20,0.0,14.0
600,30,38.0,20,2.0,16.0
800,40,42.0,20,-6.0,30.0
1000,50,52.0,20,2.0,38.0
1200,60,36.0,20,4.0,44.0
1400,70,40.0,20,0.0,56.0
1600,80,36.0,20,-4.0,68.0
1800,90,22.0,20,-8.0,76.0
2000,100,16.0,20,4.0,84.0
2400,120,-22.0,20,0.0,110.0
2800,140,18.0,20,-2.0,128.0
3400,170,24.0,20,10.0,160.0
4000,200,-16.0,20,2.0,188.0
5000,250,-8.0,20,0.0,236.0
6000,300,-2.0,20,-8.0,284.0
8000,400,-68.0,20,0.0,396.0
10000,500,-58.0,20,-2.0,464.0
12000,600,-40.0,20,-2.0,560.0
14000,700,-84.0,20,4.0,662.0
16000,800,-54.0,20,4.0,746.0
18000,900,-60.0,20,4.0,818.0
20000,1000,-26.0,20,0.0,918.0
24000,1200,-76.0,20,-8.0,1092.0
28000,1400,-98.0,20,-2.0,1294.0
34000,1700,-28.0,20,6.0,1574.0
40000,2000,-108.0,20,0.0,1828.0
50000,2500,-148.0,20,2.0,2224.0
60000,3000,-24.0,20,-4.0,2596.0
80000,4000,256.0,20,0.0,3376.0
100000,5000,442.0,20,-2.0,4184.0
120000,6000,450.0,20,6.0,4986.0
140000,7000,276.0,20,6.0,5754.0
160000,8000,754.0,20,4.0,6556.0
180000,9000,832.0,20,-2.0,7310.0
200000,10000,1174.0,20,-8.0,8102.0
