steps,episode,total_return,episode_len,episode_return,total_regret
7,1,-1.0,7,-1.0,0.0
14,2,4.0,7,5.0,0.0
21,3,5.0,7,1.0,0.0
28,4,6.0,7,1.0,0.0
35,5,7.0,7,1.0,2.0
42,6,4.0,7,-3.0,2.0
49,7,5.0,7,1.0,2.0
56,8,2.0,7,-3.0,4.0
63,9,1.0,7,-1.0,6.0
70,10,4.0,7,3.0,6.0
84,12,8.0,7,3.0,6.0
98,14,10.0,7,3.0,10.0
119,17,7.0,7,-3.0,12.0
140,20,18.0,7,3.0,16.0
175,25,23.0,7,3.0,20.0
210,30,32.0,7,5.0,22.0
280,40,24.0,7,-5.0,30.0
350,50,24.0,7,-1.0,36.0
420,60,40.0,7,3.0,46.0
490,70,48.0,7,-3.0,58.0
560,80,54.0,7,-1.0,70.0
630,90,50.0,7,1.0,80.0
700,100,64.0,7,3.0,86.0
840,120,62.0,7,3.0,112.0
980,140,76.0,7,1.0,136.0
1190,170,78.0,7,-1.0,156.0
1400,200,102.0,7,3.0,176.0
1750,250,102.0,7,-5.0,222.0
2100,300,96.0,7,-1.0,270.0
2800,400,134.0,7,-1.0,350.0
3500,500,158.0,7,-5.0,436.0
4200,600,190.0,7,-1.0,532.0
4900,700,232.0,7,-1.0,604.0
5600,800,262.0,7,-1.0,698.0
6300,900,336.0,7,-5.0,756.0
7000,1000,344.0,7,3.0,830.0
8400,1200,438.0,7,-3.0,980.0
9800,1400,536.0,7,-3.0,1084.0
11900,1700,708.0,7,1.0,1254.0
14000,2000,896.0,7,-1.0,1410.0
17500,2500,1122.0,7,1.0,1640.0
21000,3000,1470.0,7,5.0,1788.0
28000,4000,2094.0,7,3.0,2132.0
35000,5000,2578.0,7,-3.0,2474.0
42000,6000,3302.0,7,3.0,2722.0
49000,7000,4230.0,7,-1.0,2960.0
56000,8000,4992.0,7,1.0,3228.0
63000,9000,5776.0,7,1.0,3430.0
70000,10000,6542.0,7,-1.0,3646.0
