steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
68,1,67.0,68,67.0,67.0,67.0
106,2,104.0,38,37.0,104.0,67.0
193,3,190.0,87,86.0,190.0,86.0
236,4,232.0,43,42.0,232.0,86.0
279,5,274.0,43,42.0,274.0,86.0
381,6,375.0,102,101.0,375.0,101.0
486,7,479.0,105,104.0,479.0,104.0
539,8,531.0,53,52.0,531.0,104.0
594,9,585.0,55,54.0,585.0,104.0
655,10,645.0,61,60.0,645.0,104.0
762,12,750.0,52,51.0,750.0,104.0
859,14,845.0,51,50.0,845.0,104.0
1013,17,996.0,56,55.0,996.0,104.0
1157,20,1137.0,51,50.0,1137.0,104.0
1744,25,1719.0,139,138.0,1719.0,147.0
2149,30,2119.0,59,58.0,2119.0,147.0
2798,40,2758.0,31,30.0,2758.0,147.0
3574,50,3524.0,52,51.0,3524.0,147.0
4171,60,4111.0,72,71.0,4111.0,147.0
4858,70,4788.0,41,40.0,4788.0,147.0
5786,80,5706.0,41,40.0,5706.0,147.0
6683,90,6593.0,46,45.0,6593.0,147.0
7490,100,7390.0,43,42.0,7390.0,147.0
9043,120,8923.0,155,154.0,8923.0,154.0
10605,140,10465.0,49,48.0,10465.0,190.0
16028,170,15858.0,215,214.0,15858.0,324.0
21282,200,21082.0,160,159.0,21082.0,324.0
37802,250,37561.0,1001,1001.0,37561.0,1001.0
68757,300,68474.0,444,443.0,68474.0,1001.0
105228,400,104845.0,296,295.0,104845.0,1001.0
132078,500,131595.0,207,206.0,131595.0,1001.0
141313,600,140730.0,33,32.0,140730.0,1001.0
158365,700,157683.0,200,199.0,157683.0,1001.0
168089,800,167307.0,31,30.0,167307.0,1001.0
173815,900,172933.0,40,39.0,172933.0,1001.0
187057,1000,186075.0,413,412.0,186075.0,1001.0
