steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
64,1,44.33912562977645,64,44.33912562977645,63.0,63.0
99,2,93.72164833048667,35,49.38252270071023,97.0,63.0
133,3,106.53594819623154,34,12.814299865744857,130.0,63.0
173,4,121.92955990455395,40,15.393611708322394,169.0,63.0
244,5,180.8090149339883,71,58.87945502943433,239.0,70.0
292,6,219.74459659924875,48,38.935581665260486,286.0,70.0
342,7,264.4637927329978,50,44.719196133748966,335.0,70.0
387,8,349.4993229987287,45,85.0355302657309,379.0,70.0
432,9,387.67490473482013,45,38.17558173609146,423.0,70.0
482,10,462.35096524834785,50,74.67606051352766,472.0,70.0
721,12,659.2884491401471,171,101.42358345568205,709.0,170.0
870,14,858.7564731871987,32,35.49525766776823,856.0,170.0
1132,17,1120.7454881937012,65,36.49232737194622,1115.0,170.0
1245,20,1188.0939222498273,38,11.919171976346025,1225.0,170.0
1522,25,1478.2368837235913,77,94.60838157133121,1497.0,170.0
1870,30,1727.454082794106,127,101.11533105452821,1840.0,170.0
2434,40,2239.0030507943807,53,59.042104481520944,2394.0,170.0
2994,50,2680.2966467661413,45,33.95613831600108,2944.0,170.0
3576,60,3244.865410204354,56,39.11255885279161,3516.0,170.0
4131,70,3760.0380915363066,120,151.52953563971036,4061.0,170.0
4730,80,4260.281512340077,62,23.24410960835975,4650.0,170.0
5514,90,5001.250368217596,67,21.18210322098787,5424.0,170.0
6378,100,5842.326501112156,60,46.3609178702608,6278.0,170.0
8399,120,7835.44133927087,108,76.68071225850166,8279.0,170.0
10757,140,10190.012049455816,83,97.99206332349773,10617.0,170.0
14637,170,14106.457095950942,139,171.24156429361682,14467.0,170.0
19045,200,18846.310380662246,146,184.6858420658117,18845.0,170.0
26715,250,26333.749891825908,158,183.90770557024848,26465.0,170.0
33838,300,33825.97665326696,124,127.25840876013218,33538.0,170.0
44989,400,44678.565757298835,123,206.28959745873132,44589.0,961.0
89784,500,88250.34013065379,611,553.5754096025722,89293.0,1001.0
130183,600,128723.54346954521,335,394.767852631212,129592.0,1001.0
139780,700,138139.29179531205,49,13.019228273377932,139089.0,1001.0
144637,800,142656.90451750372,46,38.14496011156939,143846.0,1001.0
152380,900,150252.37203394267,252,253.44991220714863,151489.0,1001.0
173707,1000,171187.26295984548,215,171.80830922959245,172716.0,1001.0
