steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
73,1,2.1600000000000006,73,2.1600000000000006,72.0,72.0
108,2,3.179999999999994,35,1.0200000000000007,106.0,72.0
185,3,5.460000000000001,77,2.28,182.0,76.0
232,4,6.840000000000012,47,1.380000000000001,228.0,76.0
266,5,7.8300000000000205,34,0.9900000000000007,261.0,76.0
319,6,9.389999999999992,53,1.5600000000000012,313.0,76.0
367,7,10.799999999999962,48,1.410000000000001,360.0,76.0
408,8,11.999999999999936,41,1.2000000000000008,400.0,76.0
456,9,13.409999999999906,48,1.410000000000001,447.0,76.0
572,10,16.859999999999882,116,3.449999999999992,562.0,115.0
726,12,21.420000000000055,70,2.070000000000001,714.0,115.0
881,14,26.01000000000023,118,3.509999999999992,867.0,117.0
1052,17,31.05000000000042,43,1.260000000000001,1035.0,117.0
1286,20,37.98000000000068,137,4.079999999999989,1266.0,136.0
1959,25,58.02000000000144,126,3.7499999999999902,1934.0,148.0
2529,30,74.97000000000207,134,3.9899999999999887,2499.0,148.0
3748,40,111.24000000000345,143,4.259999999999991,3708.0,148.0
5141,50,152.73000000000502,141,4.19999999999999,5091.0,148.0
6541,60,194.4300000000066,141,4.19999999999999,6481.0,148.0
7909,70,235.17000000000814,140,4.16999999999999,7839.0,148.0
9309,80,276.86999999998994,145,4.319999999999991,9229.0,148.0
10662,90,317.1599999999533,126,3.7499999999999902,10572.0,148.0
12141,100,361.2299999999132,168,5.009999999999997,12041.0,167.0
14830,120,441.2999999998404,135,4.019999999999989,14710.0,185.0
17717,140,527.3099999997622,164,4.889999999999996,17577.0,185.0
21213,170,631.2899999996677,158,4.709999999999995,21043.0,185.0
26231,200,780.9299999995316,174,5.189999999999999,26031.0,187.0
36632,250,1091.4899999992492,226,6.7500000000000115,36383.0,1001.0
63270,300,1889.2499999985237,527,15.779999999999855,62975.0,1001.0
92334,400,2758.170000003116,186,5.550000000000002,91939.0,1001.0
109599,500,3273.1200000065505,160,4.769999999999995,109104.0,1001.0
124898,600,3729.0900000095917,122,3.629999999999991,124303.0,1001.0
136331,700,4069.0800000118593,109,3.2399999999999936,135636.0,1001.0
145061,800,4327.9800000100695,31,0.9000000000000006,144266.0,1001.0
172341,900,5143.380000003148,353,10.559999999999967,171446.0,1001.0
209364,1000,6251.069999993745,185,5.520000000000001,208369.0,1001.0
