steps,episode,total_return,episode_len,episode_return,total_regret
6,1,2.0,6,2.0,0.0
12,2,2.0,6,0.0,0.0
18,3,0.0,6,-2.0,2.0
24,4,0.0,6,0.0,4.0
30,5,2.0,6,2.0,4.0
36,6,2.0,6,0.0,4.0
42,7,2.0,6,0.0,4.0
48,8,8.0,6,6.0,4.0
54,9,10.0,6,2.0,4.0
60,10,14.0,6,4.0,4.0
72,12,18.0,6,2.0,4.0
84,14,16.0,6,-2.0,8.0
102,17,12.0,6,-2.0,14.0
120,20,18.0,6,2.0,16.0
150,25,14.0,6,4.0,22.0
180,30,12.0,6,0.0,28.0
240,40,26.0,6,0.0,36.0
300,50,38.0,6,2.0,40.0
360,60,28.0,6,-2.0,58.0
420,70,26.0,6,0.0,68.0
480,80,26.0,6,2.0,76.0
540,90,30.0,6,-2.0,82.0
600,100,42.0,6,0.0,90.0
720,120,38.0,6,2.0,104.0
840,140,34.0,6,-6.0,122.0
1020,170,32.0,6,-2.0,156.0
1200,200,52.0,6,0.0,186.0
1500,250,-2.0,6,4.0,256.0
1800,300,0.0,6,0.0,302.0
2400,400,22.0,6,2.0,392.0
3000,500,10.0,6,-2.0,492.0
3600,600,26.0,6,-4.0,584.0
4200,700,-10.0,6,-6.0,684.0
4800,800,10.0,6,0.0,774.0
5400,900,8.0,6,4.0,874.0
6000,1000,26.0,6,-4.0,958.0
7200,1200,12.0,6,2.0,1082.0
8400,1400,64.0,6,2.0,1222.0
10200,1700,208.0,6,-4.0,1364.0
12000,2000,406.0,6,2.0,1494.0
15000,2500,792.0,6,0.0,1648.0
18000,3000,1068.0,6,-4.0,1764.0
24000,4000,1850.0,6,2.0,1970.0
30000,5000,2676.0,6,4.0,2172.0
36000,6000,3548.0,6,4.0,2338.0
42000,7000,4422.0,6,0.0,2492.0
48000,8000,5198.0,6,0.0,2630.0
54000,9000,6018.0,6,-2.0,2824.0
60000,10000,6888.0,6,2.0,2986.0
