steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
71,1,0.07000000000000005,71,0.07000000000000005,70.0,70.0
105,2,0.10300000000000008,34,0.03300000000000002,103.0,70.0
192,3,0.18900000000000014,87,0.08600000000000006,189.0,86.0
268,4,0.2640000000000002,76,0.07500000000000005,264.0,86.0
299,5,0.2940000000000002,31,0.03000000000000002,294.0,86.0
346,6,0.34000000000000025,47,0.046000000000000034,340.0,86.0
397,7,0.3900000000000003,51,0.05000000000000004,390.0,86.0
427,8,0.4190000000000003,30,0.02900000000000002,419.0,86.0
467,9,0.45800000000000035,40,0.03900000000000003,458.0,86.0
548,10,0.5380000000000004,81,0.08000000000000006,538.0,86.0
701,12,0.6890000000000005,53,0.05200000000000004,689.0,99.0
878,14,0.8640000000000007,139,0.1380000000000001,864.0,138.0
1292,17,1.2749999999999704,168,0.16700000000000012,1275.0,184.0
1677,20,1.6569999999999283,97,0.09600000000000007,1657.0,184.0
2183,25,2.1579999999998734,128,0.12700000000000009,2158.0,184.0
2623,30,2.5929999999998254,79,0.07800000000000006,2593.0,184.0
3739,40,3.6989999999997036,91,0.09000000000000007,3699.0,184.0
4773,50,4.722999999999912,103,0.10200000000000008,4723.0,184.0
5878,60,5.818000000000278,111,0.11000000000000008,5818.0,184.0
7048,70,6.978000000000665,119,0.11800000000000009,6978.0,184.0
8294,80,8.214000000000887,128,0.12700000000000009,8214.0,184.0
9635,90,9.54500000000015,149,0.1480000000000001,9545.0,184.0
11066,100,10.965999999999362,152,0.1510000000000001,10966.0,184.0
14229,120,14.10899999999762,150,0.1490000000000001,14109.0,287.0
17329,140,17.188999999998025,172,0.17100000000000012,17189.0,287.0
22335,170,22.165000000004106,173,0.17200000000000013,22165.0,287.0
28288,200,28.088000000011345,200,0.19900000000000015,28088.0,287.0
52537,250,52.29599999996882,549,0.5480000000000004,52296.0,1001.0
68264,300,67.9729999999605,222,0.22100000000000017,67973.0,1001.0
85374,400,84.98300000004173,431,0.4300000000000003,84983.0,1001.0
118069,500,117.58100000019738,970,0.9690000000000007,117581.0,1001.0
148387,600,147.80300000034168,178,0.17700000000000013,147803.0,1001.0
180078,700,179.39400000049253,238,0.23700000000000018,179394.0,1001.0
215775,800,215.00900000066258,1001,1.0010000000000006,215009.0,1001.0
244024,900,243.16900000079704,142,0.1410000000000001,243169.0,1001.0
269734,1000,268.7870000005559,176,0.17500000000000013,268787.0,1001.0
