steps,episode,total_return,episode_len,episode_return,total_regret
14,1,-2.0,14,-2.0,2.0
28,2,-2.0,14,0.0,2.0
42,3,2.0,14,4.0,2.0
56,4,2.0,14,0.0,4.0
70,5,-4.0,14,-6.0,4.0
84,6,-8.0,14,-4.0,6.0
98,7,-14.0,14,-6.0,8.0
112,8,-14.0,14,0.0,8.0
126,9,-16.0,14,-2.0,10.0
140,10,-16.0,14,0.0,12.0
168,12,-24.0,14,-10.0,14.0
196,14,-24.0,14,0.0,14.0
238,17,-20.0,14,-4.0,18.0
280,20,-24.0,14,0.0,22.0
350,25,-16.0,14,-2.0,28.0
420,30,-24.0,14,-4.0,34.0
560,40,-40.0,14,2.0,50.0
700,50,-30.0,14,4.0,58.0
840,60,-30.0,14,0.0,64.0
980,70,-18.0,14,0.0,72.0
1120,80,-6.0,14,4.0,82.0
1260,90,-4.0,14,4.0,92.0
1400,100,0.0,14,0.0,102.0
1680,120,12.0,14,2.0,114.0
1960,140,24.0,14,-2.0,136.0
2380,170,32.0,14,-2.0,164.0
2800,200,42.0,14,4.0,190.0
3500,250,48.0,14,-2.0,228.0
4200,300,-12.0,14,4.0,268.0
5600,400,24.0,14,0.0,352.0
7000,500,44.0,14,-4.0,418.0
8400,600,70.0,14,-4.0,480.0
9800,700,104.0,14,0.0,564.0
11200,800,132.0,14,2.0,644.0
12600,900,152.0,14,0.0,726.0
14000,1000,150.0,14,-2.0,806.0
16800,1200,136.0,14,0.0,972.0
19600,1400,154.0,14,0.0,1124.0
23800,1700,276.0,14,4.0,1336.0
28000,2000,296.0,14,2.0,1538.0
35000,2500,370.0,14,2.0,1904.0
42000,3000,560.0,14,6.0,2246.0
56000,4000,998.0,14,-4.0,2920.0
70000,5000,1450.0,14,4.0,3548.0
84000,6000,1804.0,14,2.0,4198.0
98000,7000,2136.0,14,-4.0,4822.0
112000,8000,2428.0,14,-2.0,5508.0
126000,9000,2540.0,14,-6.0,6210.0
140000,10000,3010.0,14,2.0,6810.0
