steps,episode,total_return,episode_len,episode_return,total_regret
80,1,6.0,80,6.0,0.0
160,2,-8.0,80,-14.0,2.0
240,3,-8.0,80,0.0,2.0
320,4,0.0,80,8.0,4.0
400,5,-14.0,80,-14.0,4.0
480,6,-28.0,80,-14.0,6.0
560,7,-24.0,80,4.0,8.0
640,8,-22.0,80,2.0,8.0
720,9,-22.0,80,0.0,10.0
800,10,-12.0,80,10.0,10.0
960,12,-2.0,80,4.0,14.0
1120,14,12.0,80,12.0,16.0
1360,17,24.0,80,-2.0,16.0
1600,20,22.0,80,0.0,20.0
2000,25,34.0,80,-2.0,28.0
2400,30,28.0,80,-10.0,34.0
3200,40,14.0,80,14.0,48.0
4000,50,54.0,80,20.0,54.0
4800,60,52.0,80,12.0,64.0
5600,70,80.0,80,-4.0,74.0
6400,80,98.0,80,8.0,80.0
7200,90,76.0,80,-8.0,88.0
8000,100,86.0,80,-6.0,96.0
9600,120,14.0,80,0.0,122.0
11200,140,14.0,80,8.0,140.0
13600,170,48.0,80,0.0,170.0
16000,200,52.0,80,20.0,202.0
20000,250,80.0,80,-2.0,252.0
24000,300,156.0,80,6.0,304.0
32000,400,208.0,80,4.0,408.0
40000,500,180.0,80,-18.0,486.0
48000,600,88.0,80,10.0,596.0
56000,700,94.0,80,0.0,702.0
64000,800,154.0,80,-6.0,806.0
72000,900,110.0,80,-4.0,906.0
80000,1000,102.0,80,10.0,992.0
96000,1200,-140.0,80,6.0,1202.0
112000,1400,104.0,80,-6.0,1394.0
136000,1700,-82.0,80,2.0,1704.0
160000,2000,8.0,80,-4.0,2024.0
200000,2500,-174.0,80,12.0,2526.0
240000,3000,-150.0,80,8.0,2998.0
320000,4000,152.0,80,8.0,3910.0
400000,5000,164.0,80,2.0,4856.0
480000,6000,-200.0,80,-4.0,5802.0
560000,7000,-600.0,80,12.0,6838.0
640000,8000,-718.0,80,4.0,7916.0
720000,9000,-700.0,80,-6.0,8910.0
800000,10000,-1206.0,80,18.0,9882.0
