steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
70,1,2.070000000000001,70,2.070000000000001,69.0,69.0
105,2,3.0899999999999945,35,1.0200000000000007,103.0,69.0
199,3,5.880000000000004,94,2.7899999999999965,196.0,93.0
235,4,6.930000000000013,36,1.0500000000000007,231.0,93.0
268,5,7.890000000000021,33,0.9600000000000006,263.0,93.0
319,6,9.389999999999992,51,1.500000000000001,313.0,93.0
386,7,11.36999999999995,67,1.9800000000000015,379.0,93.0
434,8,12.77999999999992,48,1.410000000000001,426.0,93.0
636,9,18.809999999999956,202,6.030000000000006,627.0,201.0
874,10,25.920000000000226,238,7.1100000000000145,864.0,237.0
985,12,29.19000000000035,52,1.5300000000000011,973.0,237.0
1160,14,34.38000000000054,126,3.7499999999999902,1146.0,237.0
1310,17,38.79000000000071,63,1.8600000000000014,1293.0,237.0
1467,20,43.410000000000885,45,1.320000000000001,1447.0,237.0
2056,25,60.93000000000155,129,3.8399999999999896,2031.0,237.0
2614,30,77.52000000000217,128,3.80999999999999,2584.0,237.0
3814,40,113.22000000000352,127,3.77999999999999,3774.0,237.0
4939,50,146.6700000000048,126,3.7499999999999902,4889.0,237.0
6198,60,184.1400000000062,128,3.80999999999999,6138.0,237.0
7398,70,219.84000000000756,128,3.80999999999999,7328.0,237.0
8709,80,258.8700000000063,131,3.8999999999999893,8629.0,237.0
10027,90,298.1099999999706,129,3.8399999999999896,9937.0,237.0
11361,100,337.8299999999345,136,4.049999999999989,11261.0,237.0
14161,120,421.22999999985865,150,4.469999999999993,14041.0,237.0
16937,140,503.90999999978345,126,3.7499999999999902,16797.0,237.0
21086,170,627.4799999996711,138,4.10999999999999,20916.0,237.0
23710,200,705.2999999996003,131,3.8999999999999893,23510.0,237.0
29746,250,884.879999999437,175,5.219999999999999,29496.0,237.0
35219,300,1047.5699999992892,107,3.179999999999994,34919.0,238.0
52776,400,1571.2799999988129,213,6.360000000000008,52376.0,238.0
109934,500,3283.410000006619,452,13.529999999999903,109447.0,1001.0
127444,600,3805.7100000101027,31,0.9000000000000006,126857.0,1001.0
153343,700,4579.680000007933,246,7.3500000000000165,152656.0,1001.0
173130,800,5170.290000002919,174,5.189999999999999,172343.0,1001.0
191369,900,5714.4599999983,185,5.520000000000001,190482.0,1001.0
210066,1000,6272.369999993564,182,5.430000000000001,209079.0,1001.0
