steps,episode,total_return,episode_len,episode_return,total_regret
20,1,10.0,20,10.0,2.0
40,2,6.0,20,-4.0,2.0
60,3,8.0,20,2.0,2.0
80,4,10.0,20,2.0,4.0
100,5,16.0,20,6.0,4.0
120,6,18.0,20,2.0,4.0
140,7,16.0,20,-2.0,4.0
160,8,20.0,20,4.0,6.0
180,9,20.0,20,0.0,8.0
200,10,10.0,20,-10.0,10.0
240,12,8.0,20,-4.0,12.0
280,14,12.0,20,4.0,16.0
340,17,22.0,20,0.0,20.0
400,20,14.0,20,-6.0,24.0
500,25,14.0,20,4.0,30.0
600,30,22.0,20,-4.0,36.0
800,40,18.0,20,-2.0,46.0
1000,50,20.0,20,2.0,54.0
1200,60,16.0,20,-4.0,66.0
1400,70,44.0,20,2.0,70.0
1600,80,20.0,20,4.0,80.0
1800,90,12.0,20,0.0,96.0
2000,100,12.0,20,4.0,106.0
2400,120,-2.0,20,0.0,126.0
2800,140,24.0,20,2.0,148.0
3400,170,78.0,20,0.0,178.0
4000,200,80.0,20,-2.0,204.0
5000,250,24.0,20,6.0,258.0
6000,300,20.0,20,-4.0,314.0
8000,400,4.0,20,-4.0,418.0
10000,500,-2.0,20,-8.0,518.0
12000,600,58.0,20,6.0,608.0
14000,700,102.0,20,0.0,704.0
16000,800,6.0,20,-8.0,812.0
18000,900,-66.0,20,0.0,914.0
20000,1000,26.0,20,-2.0,1004.0
24000,1200,26.0,20,2.0,1220.0
28000,1400,54.0,20,-4.0,1454.0
34000,1700,32.0,20,0.0,1782.0
40000,2000,84.0,20,0.0,2108.0
50000,2500,52.0,20,4.0,2612.0
60000,3000,108.0,20,2.0,3144.0
80000,4000,218.0,20,6.0,4162.0
100000,5000,68.0,20,-4.0,5170.0
120000,6000,398.0,20,-6.0,6140.0
140000,7000,348.0,20,12.0,7064.0
160000,8000,414.0,20,-4.0,8034.0
180000,9000,524.0,20,2.0,8870.0
200000,10000,694.0,20,-6.0,9734.0
