steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
46,1,-0.004565217391304348,46,-0.004565217391304348,1,0
92,2,-0.009565217391304347,46,-0.005000000000000001,2,0
138,3,-1.8508535369546806,46,-1.8412883195633762,3,0
184,4,-1.855201363041635,46,-0.004347826086956522,4,0
230,5,-1.8593317978242418,46,-0.004130434782608695,5,0
276,6,-1.8641144065198918,46,-0.004782608695652175,6,0
322,7,-0.05694624658296332,46,1.807168159936927,7,0
368,8,0.598404071535509,46,0.6553503181184724,8,0
414,9,0.5927518976224653,46,-0.00565217391304348,9,0
460,10,0.5866649411007259,46,-0.006086956521739133,10,0
552,12,2.0454544793749756,46,0.7304346574307299,12,0
644,14,1.6860397161115046,46,0.8013501496056039,14,0
782,17,2.769861924169387,46,-0.6052744816082559,17,0
920,20,3.494998366562735,46,1.637200219642634,20,0
1150,25,2.6999994551559934,46,-0.005217391304347827,25,0
1380,30,0.7443146823305082,46,0.17472647854401593,30,0
1840,40,-1.9188335044421982,46,-0.004782608695652175,40,0
2300,50,0.89542799805462,46,-1.510496384084717,50,0
2760,60,-2.016629435795811,46,-0.004782608695652175,60,0
3220,70,-2.3074809178784443,46,-0.004782608695652175,70,0
3680,80,-2.0596500665544246,46,-0.004347826086956522,80,0
4140,90,-3.696926636011776,46,-0.005217391304347827,90,0
4600,100,-6.212624387975358,46,-2.4735238389201255,100,0
5520,120,-6.25840319617649,46,0.2079228255569465,119,0
6440,140,-7.625604788353976,46,-0.004565217391304348,139,0
7820,170,-9.769561544835238,46,-0.005000000000000001,169,0
9200,200,-9.898039805705006,46,-0.004565217391304348,199,0
11500,250,-8.830209870116645,46,-0.002173913043478261,248,0
13800,300,-8.419324889776798,46,-0.00565217391304348,297,0
18400,400,-8.536229549832417,46,-0.7959319029205486,396,0
23000,500,-7.518895961632154,46,-0.17620390390072366,493,0
27600,600,-12.25873833841487,46,-0.004347826086956522,590,0
32200,700,-17.85864698089094,46,-0.005000000000000001,690,0
36800,800,-18.39560350262653,46,-0.006521739130434786,787,0
41400,900,-18.900168720014506,46,-0.004347826086956522,886,0
46000,1000,-18.55679849723861,46,-0.004782608695652175,983,0
55200,1200,-23.447120139377994,46,-0.00565217391304348,1180,0
64400,1400,-26.208246688505234,46,-0.004565217391304348,1377,0
78200,1700,-30.241684671251388,46,-0.004347826086956522,1671,0
92000,2000,-38.53382359423637,46,-0.004347826086956522,1964,0
115000,2500,-55.55488592448749,46,-0.006304347826086959,2456,0
138000,3000,-59.70156994776495,46,-0.004347826086956522,2953,0
184000,4000,-72.65570587385396,46,-0.005217391304347827,3943,0
230000,5000,-87.51467092511393,46,-0.004782608695652175,4911,0
276000,6000,-98.07790392835977,46,-0.00565217391304348,5896,0
322000,7000,-119.33341246397491,46,-0.003913043478260869,6884,0
368000,8000,-82.99628285893426,46,-0.0034782608695652167,7864,0
414000,9000,-59.25307123933053,46,1.283268910214384,8841,0
460000,10000,-48.16808380856571,46,-0.8752952488438368,9822,0
