steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
67,1,70.72139943684527,67,70.72139943684527,66.0,66.0
101,2,235.5280382377362,34,164.80663880089094,99.0,66.0
162,3,385.44785067335687,61,149.91981243562034,159.0,66.0
210,4,454.1393937849932,48,68.69154311163629,206.0,66.0
262,5,539.9812396861578,52,85.84184590116416,257.0,66.0
410,6,772.382585234574,148,232.4013455484162,404.0,147.0
450,7,796.3700686611439,40,23.987483426569757,443.0,147.0
494,8,813.9071159139698,44,17.537047252825776,486.0,147.0
527,9,781.2200182287768,33,-32.6870976851935,518.0,147.0
571,10,937.3358532395875,44,156.11583501081103,561.0,147.0
677,12,1009.4549173040037,37,11.847210726803198,665.0,147.0
782,14,1022.0308719963597,43,42.98355884239645,768.0,147.0
967,17,1184.329399331437,56,29.713233616568026,950.0,147.0
1124,20,1423.453713418201,44,184.3101099746865,1104.0,147.0
1365,25,1563.27635436374,41,96.74448854369538,1340.0,147.0
1746,30,1861.754495779156,142,-47.086453297968504,1716.0,147.0
2346,40,3049.2082645129917,95,103.85876437697064,2306.0,151.0
3271,50,3428.859908645393,138,221.11823326487087,3221.0,151.0
3959,60,4385.817950622319,53,103.82891135269983,3899.0,172.0
4943,70,4850.129451132891,136,39.00295824941127,4873.0,172.0
6243,80,6757.828473213089,126,172.5608097558003,6163.0,172.0
7377,90,7719.278171221035,130,35.687096146127246,7287.0,172.0
8687,100,9387.834849295952,130,181.1187812714736,8587.0,172.0
11457,120,12364.028573184838,146,50.00269683968184,11337.0,172.0
14305,140,15034.176889756787,146,31.5627380201997,14165.0,172.0
18658,170,19109.31381303126,57,110.9276092484609,18488.0,172.0
21651,200,22679.266873221626,169,367.1727177803985,21451.0,172.0
26141,250,28545.978059595953,135,45.57353625997258,25891.0,213.0
34845,300,37783.86383645966,258,153.8797692010919,34545.0,271.0
82295,400,87776.90797404015,38,53.53198077355284,81896.0,1001.0
116813,500,123262.596653469,405,321.41283837330394,116314.0,1001.0
136817,600,141458.05167477485,40,44.59276405901877,136218.0,1001.0
145062,700,148648.3807980494,167,129.46404627546178,144363.0,1001.0
168974,800,172649.0746797081,293,323.2853862607933,168175.0,1001.0
196727,900,199507.99874805496,217,-45.567970483364796,195828.0,1001.0
237875,1000,240703.93263496007,486,207.2808209275124,236878.0,1001.0
