steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
22,1,-0.003636363636363636,22,-0.003636363636363636,1,0
44,2,-0.006363636363636365,22,-0.002727272727272727,2,0
66,3,-0.011818181818181816,22,-0.005454545454545455,3,0
88,4,-0.016818181818181812,22,-0.005,4,0
110,5,-0.021818181818181806,22,-0.005,5,0
132,6,-0.026363636363636346,22,-0.004545454545454545,6,0
154,7,-0.030909090909090886,22,-0.004545454545454545,7,0
176,8,-0.036363636363636376,22,-0.005454545454545455,8,0
198,9,-0.04045454545454549,22,-0.00409090909090909,9,0
220,10,-0.045454545454545525,22,-0.005,10,0
264,12,-0.0531818181818183,22,-0.004545454545454545,12,0
308,14,2.4681841420425767,22,-0.005454545454545455,14,0
374,17,2.4518205056789393,22,-0.005,17,0
440,20,0.7129133651676844,22,-1.4572103015307294,20,0
550,25,-2.011009240112058,22,-1.4995247616714227,25,0
660,30,-3.0972278721441913,22,0.6475272952909218,30,0
880,40,-5.024038771730271,22,-0.7526544829819547,40,0
1100,50,-5.0754024080938605,22,-0.003636363636363636,49,0
1320,60,-5.132220589911991,22,-0.005,58,0
1540,70,-5.18540240809376,22,-0.004545454545454545,68,0
1760,80,-5.736945014383623,22,-0.005454545454545455,78,0
1980,90,-5.780126832565402,22,-0.003636363636363636,88,0
2200,100,-5.827399559838086,22,-0.004545454545454545,98,0
2640,120,-5.926490468928905,22,-0.005454545454545455,117,0
3080,140,-6.015126832565188,22,-0.005,136,0
3740,170,-6.156035923474151,22,-0.003636363636363636,166,0
4400,200,-5.648471715763852,22,0.6439278440738085,195,0
5500,250,-5.895744443036355,22,-0.004545454545454545,243,0
6600,300,-1.3632065497658967,22,0.9629103680709539,288,0
8800,400,3.58627811327021,22,-0.002727272727272727,384,0
11000,500,13.058850618569096,22,1.329620257142216,481,0
13200,600,16.311129324094846,22,0.06783506880964636,576,0
15400,700,2.047004878811393,22,1.2755933793763095,667,0
17600,800,-5.666935219676506,22,-0.5886580777743001,765,0
19800,900,-11.05546561758531,22,-0.003636363636363636,861,0
22000,1000,-11.526374708493973,22,-0.004545454545454545,958,0
26400,1200,-9.76529466947469,22,-0.0031818181818181815,1150,0
30800,1400,-19.571546241819085,22,-0.004545454545454545,1345,0
37400,1700,-31.549032063904992,22,-0.003636363636363636,1632,0
44000,2000,-32.4759217793124,22,-0.0031818181818181815,1920,0
55000,2500,-41.16937177001471,22,-0.004545454545454545,2394,0
66000,3000,-38.13095681915792,22,1.956178355172249,2871,0
88000,4000,-21.840617790466577,22,-1.2337500332385678,3820,0
110000,5000,27.27035124247982,22,1.1761085095745687,4768,0
132000,6000,17.013619946872577,22,-0.002727272727272727,5718,0
154000,7000,24.308141025220078,22,0.5823416287840676,6654,0
176000,8000,-8.767511036146267,22,-0.005,7601,0
198000,9000,-14.534763155015813,22,-0.005,8485,0
220000,10000,-23.241496678329735,22,-0.005,9404,0
