steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,0.0
40,2,-4.0,20,-2.0,0.0
60,3,-6.0,20,-2.0,0.0
80,4,-6.0,20,0.0,0.0
100,5,-8.0,20,-2.0,2.0
120,6,-4.0,20,4.0,2.0
140,7,-6.0,20,-2.0,4.0
160,8,-10.0,20,-4.0,6.0
180,9,-14.0,20,-4.0,6.0
200,10,-12.0,20,2.0,6.0
240,12,-14.0,20,0.0,8.0
280,14,-8.0,20,0.0,8.0
340,17,-16.0,20,0.0,14.0
400,20,-18.0,20,0.0,18.0
500,25,-12.0,20,0.0,24.0
600,30,-28.0,20,-8.0,34.0
800,40,-16.0,20,6.0,42.0
1000,50,16.0,20,6.0,46.0
1200,60,16.0,20,2.0,52.0
1400,70,-4.0,20,4.0,58.0
1600,80,4.0,20,2.0,66.0
1800,90,10.0,20,8.0,76.0
2000,100,4.0,20,4.0,82.0
2400,120,20.0,20,-2.0,106.0
2800,140,-2.0,20,-8.0,130.0
3400,170,24.0,20,4.0,156.0
4000,200,44.0,20,2.0,190.0
5000,250,58.0,20,4.0,242.0
6000,300,118.0,20,-8.0,304.0
8000,400,146.0,20,-8.0,406.0
10000,500,150.0,20,2.0,506.0
12000,600,130.0,20,6.0,596.0
14000,700,208.0,20,-2.0,690.0
16000,800,236.0,20,2.0,792.0
18000,900,276.0,20,4.0,894.0
20000,1000,224.0,20,-4.0,986.0
24000,1200,174.0,20,0.0,1186.0
28000,1400,336.0,20,-2.0,1348.0
34000,1700,314.0,20,8.0,1614.0
40000,2000,358.0,20,4.0,1854.0
50000,2500,616.0,20,-2.0,2202.0
60000,3000,886.0,20,4.0,2542.0
80000,4000,1048.0,20,6.0,3198.0
100000,5000,1678.0,20,4.0,3836.0
120000,6000,2020.0,20,6.0,4404.0
140000,7000,2598.0,20,6.0,4946.0
160000,8000,2674.0,20,2.0,5588.0
180000,9000,3118.0,20,0.0,6244.0
200000,10000,3520.0,20,-4.0,6858.0
