steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.0008,1,0.0008,0.19999999999999996
2,2,0.0015,1,0.0007000000000000001,0.4999999999999999
3,3,0.0019,1,0.0004,1.0999999999999999
4,4,0.0029,1,0.001,1.0999999999999999
5,5,0.0038,1,0.0009000000000000001,1.1999999999999997
6,6,0.0043,1,0.0005,1.6999999999999997
7,7,0.0046,1,0.00030000000000000003,2.3999999999999995
8,8,0.0048,1,0.0002,3.1999999999999993
9,9,0.0048,1,0.0,4.199999999999999
10,10,0.0049,1,0.0001,5.1
12,12,0.0058,1,0.0006000000000000001,6.199999999999999
14,14,0.0067,1,0.0001,7.3
17,17,0.0088,1,0.001,8.2
20,20,0.0112,1,0.0005,8.799999999999999
25,25,0.0124,1,0.0006000000000000001,12.6
30,30,0.0157,1,0.001,14.299999999999999
40,40,0.0217,1,0.0002,18.3
50,50,0.027600000000000003,1,0.0009000000000000001,22.400000000000002
60,60,0.0334,1,0.0008,26.600000000000005
70,70,0.038700000000000005,1,0.001,31.300000000000004
80,80,0.045700000000000005,1,0.0007000000000000001,34.30000000000001
90,90,0.05090000000000001,1,0.0007000000000000001,39.10000000000001
100,100,0.05700000000000001,1,0.0007000000000000001,43.00000000000002
120,120,0.066,1,0.0,54.00000000000002
140,140,0.07390000000000004,1,0.0002,66.10000000000002
170,170,0.08710000000000008,1,0.001,82.90000000000009
200,200,0.10420000000000008,1,0.0007000000000000001,95.79999999999998
250,250,0.14020000000000007,1,0.0009000000000000001,109.80000000000004
300,300,0.1764000000000001,1,0.00030000000000000003,123.60000000000004
400,400,0.24420000000000022,1,0.0007000000000000001,155.79999999999993
500,500,0.30910000000000043,1,0.0002,190.89999999999986
600,600,0.3757000000000006,1,0.0006000000000000001,224.2999999999998
700,700,0.4447000000000009,1,0.0006000000000000001,255.2999999999997
800,800,0.5151000000000011,1,0.0004,284.8999999999999
900,900,0.5861000000000015,1,0.00030000000000000003,313.9000000000001
1000,1000,0.6588000000000019,1,0.00030000000000000003,341.20000000000033
1200,1200,0.8016000000000025,1,0.001,398.4000000000008
1400,1400,0.9481000000000034,1,0.0006000000000000001,451.9000000000013
1700,1700,1.1736999999999844,1,0.001,526.3000000000022
2000,2000,1.404399999999959,1,0.0009000000000000001,595.6000000000038
2500,2500,1.7896999999999166,1,0.00030000000000000003,710.3000000000068
3000,3000,2.040999999999892,1,0.0009000000000000001,959.0000000000101
4000,4000,2.760599999999888,1,0.0002,1239.400000000013
5000,5000,3.2731999999999357,1,0.001,1726.8000000000102
6000,6000,4.200999999999913,1,0.0008,1798.9999999999955
7000,7000,4.8669999999999325,1,0.0009000000000000001,2132.999999999974
8000,8000,5.4060999999999515,1,0.0008,2593.899999999963
9000,9000,6.356400000000201,1,0.001,2643.599999999954
10000,10000,7.116900000000302,1,0.0001,2883.0999999999394
