steps,episode,total_return,episode_len,episode_return,total_regret
20,1,4.0,20,4.0,0.0
40,2,12.0,20,8.0,0.0
60,3,6.0,20,-6.0,0.0
80,4,-2.0,20,-8.0,2.0
100,5,-8.0,20,-6.0,2.0
120,6,-12.0,20,-4.0,4.0
140,7,-16.0,20,-4.0,4.0
160,8,-18.0,20,-2.0,6.0
180,9,-8.0,20,10.0,6.0
200,10,-8.0,20,0.0,8.0
240,12,-6.0,20,0.0,10.0
280,14,0.0,20,8.0,14.0
340,17,-16.0,20,-2.0,18.0
400,20,-16.0,20,-2.0,22.0
500,25,-18.0,20,8.0,28.0
600,30,-2.0,20,2.0,32.0
800,40,-8.0,20,4.0,40.0
1000,50,-12.0,20,0.0,46.0
1200,60,-40.0,20,0.0,58.0
1400,70,-18.0,20,-2.0,66.0
1600,80,-8.0,20,6.0,76.0
1800,90,-6.0,20,4.0,86.0
2000,100,-6.0,20,0.0,92.0
2400,120,8.0,20,4.0,108.0
2800,140,24.0,20,2.0,126.0
3400,170,40.0,20,-6.0,156.0
4000,200,60.0,20,4.0,184.0
5000,250,22.0,20,6.0,242.0
6000,300,46.0,20,8.0,282.0
8000,400,16.0,20,-2.0,394.0
10000,500,88.0,20,6.0,482.0
12000,600,190.0,20,2.0,568.0
14000,700,152.0,20,2.0,652.0
16000,800,152.0,20,2.0,722.0
18000,900,182.0,20,0.0,778.0
20000,1000,298.0,20,6.0,850.0
24000,1200,248.0,20,0.0,1004.0
28000,1400,318.0,20,-2.0,1150.0
34000,1700,418.0,20,-8.0,1318.0
40000,2000,378.0,20,-4.0,1532.0
50000,2500,764.0,20,0.0,1696.0
60000,3000,1052.0,20,6.0,1862.0
80000,4000,1696.0,20,0.0,2338.0
100000,5000,2286.0,20,-4.0,2830.0
120000,6000,2922.0,20,-6.0,3296.0
140000,7000,3558.0,20,2.0,3780.0
160000,8000,4230.0,20,2.0,4278.0
180000,9000,4794.0,20,2.0,4794.0
200000,10000,5330.0,20,-2.0,5242.0
