steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.0,1,0.0,1.0
2,2,0.024,1,0.024,1.2
3,3,0.03,1,0.006,2.0
4,4,0.039,1,0.009000000000000001,2.7
5,5,0.069,1,0.03,2.7
6,6,0.084,1,0.015,3.2
7,7,0.111,1,0.027,3.3000000000000003
8,8,0.123,1,0.012,3.9000000000000004
9,9,0.144,1,0.021,4.2
10,10,0.16199999999999998,1,0.018000000000000002,4.6
12,12,0.19199999999999998,1,0.003,5.6
14,14,0.20999999999999996,1,0.018000000000000002,7.0
17,17,0.24899999999999997,1,0.009000000000000001,8.7
20,20,0.30299999999999994,1,0.015,9.899999999999999
25,25,0.384,1,0.003,12.2
30,30,0.42900000000000005,1,0.009000000000000001,15.7
40,40,0.5730000000000002,1,0.012,20.900000000000002
50,50,0.7290000000000003,1,0.03,25.7
60,60,0.8820000000000005,1,0.0,30.6
70,70,1.0200000000000005,1,0.009000000000000001,36.00000000000001
80,80,1.1850000000000003,1,0.024,40.500000000000014
90,90,1.323,1,0.024,45.90000000000001
100,100,1.4459999999999997,1,0.024,51.80000000000001
120,120,1.856999999999999,1,0.012,58.100000000000016
140,140,2.1329999999999982,1,0.012,68.90000000000003
170,170,2.735999999999997,1,0.03,78.80000000000004
200,200,3.404999999999996,1,0.009000000000000001,86.5
250,250,4.391999999999995,1,0.009000000000000001,103.6
300,300,5.348999999999997,1,0.024,121.69999999999999
400,400,7.226999999999999,1,0.021,159.09999999999988
500,500,9.191999999999997,1,0.012,193.59999999999982
600,600,11.180999999999985,1,0.018000000000000002,227.29999999999976
700,700,13.26299999999997,1,0.018000000000000002,257.89999999999964
800,800,15.332999999999954,1,0.012,288.89999999999986
900,900,17.478000000000005,1,0.009000000000000001,317.40000000000003
1000,1000,19.629000000000087,1,0.009000000000000001,345.7000000000003
1200,1200,23.991000000000252,1,0.03,400.30000000000086
1400,1400,28.45500000000042,1,0.018000000000000002,451.5000000000015
1700,1700,35.18700000000067,1,0.03,527.1000000000025
2000,2000,42.144000000000936,1,0.027,595.2000000000043
2500,2500,53.81700000000138,1,0.015,706.1000000000074
3000,3000,65.57400000000182,1,0.021,814.20000000001
4000,4000,89.31300000000272,1,0.03,1022.9000000000153
5000,5000,114.91800000000369,1,0.0,1169.4000000000021
6000,6000,139.34400000000304,1,0.03,1355.1999999999894
7000,7000,164.82599999999977,1,0.03,1505.799999999979
8000,8000,187.17599999999544,1,0.024,1760.7999999999734
9000,9000,212.57699999999176,1,0.015,1914.0999999999601
10000,10000,238.1159999999897,1,0.03,2062.799999999951
