steps,episode,total_return,episode_len,episode_return,total_regret
20,1,4.0,20,4.0,2.0
40,2,6.0,20,2.0,4.0
60,3,2.0,20,-4.0,4.0
80,4,4.0,20,2.0,6.0
100,5,2.0,20,-2.0,8.0
120,6,4.0,20,2.0,8.0
140,7,4.0,20,0.0,8.0
160,8,2.0,20,-2.0,10.0
180,9,8.0,20,6.0,10.0
200,10,8.0,20,0.0,10.0
240,12,10.0,20,0.0,12.0
280,14,6.0,20,-6.0,14.0
340,17,12.0,20,4.0,18.0
400,20,18.0,20,0.0,20.0
500,25,24.0,20,4.0,24.0
600,30,26.0,20,0.0,30.0
800,40,10.0,20,2.0,44.0
1000,50,42.0,20,6.0,56.0
1200,60,32.0,20,4.0,64.0
1400,70,48.0,20,6.0,70.0
1600,80,74.0,20,6.0,78.0
1800,90,62.0,20,0.0,86.0
2000,100,56.0,20,4.0,96.0
2400,120,40.0,20,0.0,128.0
2800,140,24.0,20,2.0,146.0
3400,170,32.0,20,0.0,170.0
4000,200,48.0,20,-2.0,210.0
5000,250,36.0,20,-4.0,264.0
6000,300,26.0,20,-6.0,316.0
8000,400,152.0,20,-8.0,408.0
10000,500,94.0,20,-4.0,508.0
12000,600,-12.0,20,-2.0,626.0
14000,700,-30.0,20,-4.0,718.0
16000,800,-96.0,20,4.0,802.0
18000,900,-74.0,20,-6.0,886.0
20000,1000,-18.0,20,2.0,972.0
24000,1200,76.0,20,6.0,1150.0
28000,1400,128.0,20,-4.0,1344.0
34000,1700,142.0,20,2.0,1640.0
40000,2000,212.0,20,-2.0,1920.0
50000,2500,8.0,20,-6.0,2410.0
60000,3000,14.0,20,-2.0,2900.0
80000,4000,72.0,20,0.0,3928.0
100000,5000,70.0,20,0.0,4930.0
120000,6000,-232.0,20,-6.0,5902.0
140000,7000,118.0,20,-4.0,6894.0
160000,8000,196.0,20,2.0,7858.0
180000,9000,-14.0,20,4.0,8848.0
200000,10000,100.0,20,-4.0,9784.0
