steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
61,1,36.40863928322254,61,36.40863928322254,60.0,60.0
94,2,66.16152265975214,33,29.75288337652961,92.0,60.0
123,3,114.4007642092419,29,48.23924154948978,120.0,60.0
157,4,148.38224645711688,34,33.98148224787502,153.0,60.0
244,5,222.87557215468527,87,74.49332569756838,239.0,86.0
341,6,336.6328916030998,97,113.75731944841455,335.0,96.0
420,7,388.4027420887035,79,51.76985048560363,413.0,96.0
474,8,427.3542199706005,54,38.951477881897006,466.0,96.0
536,9,518.1958118117196,62,90.8415918411192,527.0,96.0
597,10,566.9005996636362,61,48.704787851916684,587.0,96.0
868,12,851.5490953072828,108,101.80482439585975,856.0,162.0
982,14,993.7928441444643,33,49.13872538442275,968.0,162.0
1267,17,1250.9029824555546,70,65.09216514102224,1250.0,162.0
1472,20,1418.2310687881477,57,42.55670348403424,1452.0,162.0
2465,25,2405.40732394013,132,54.49862628607116,2440.0,347.0
2894,30,2849.5561829500994,65,86.3032069407961,2864.0,347.0
3535,40,3461.4311882292736,54,5.5997134164683064,3495.0,347.0
4242,50,4027.993677828519,120,53.604396722250904,4192.0,347.0
4985,60,4815.099371202138,53,63.69659540050183,4925.0,347.0
5765,70,5597.144529732924,67,96.94877866032701,5695.0,347.0
6503,80,6437.645020542143,44,67.04351328731626,6423.0,347.0
7150,90,7097.041245735805,62,58.418001028422175,7060.0,347.0
7995,100,7748.547046272041,75,34.249145475447435,7895.0,347.0
10388,120,10080.44368011918,127,149.21334738364902,10268.0,347.0
13174,140,12894.433741585859,151,186.0110306959741,13034.0,347.0
17612,170,17441.305515011,141,115.65881652990579,17442.0,347.0
22096,200,22006.14763786574,146,224.07757978428756,21896.0,347.0
30089,250,30353.486350508698,171,225.91389789467985,29839.0,347.0
38530,300,39134.45099902864,152,166.50559329001715,38230.0,347.0
68788,400,68486.9058329606,348,300.7222574823649,68390.0,1001.0
93862,500,93468.34378169583,386,351.0467968746089,93364.0,1001.0
110411,600,109715.04517142929,221,313.9633432333986,109813.0,1001.0
127631,700,126539.40330464291,141,42.170903945257855,126933.0,1001.0
146062,800,145220.6176625617,705,686.310757754426,145264.0,1001.0
180317,900,179574.8481603084,43,19.771057025471478,179419.0,1001.0
206940,1000,206563.1056307693,257,185.76567892064298,205943.0,1001.0
