steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,0.0
40,2,-10.0,20,-8.0,0.0
60,3,-8.0,20,2.0,2.0
80,4,-14.0,20,-6.0,4.0
100,5,-14.0,20,0.0,6.0
120,6,-16.0,20,-2.0,6.0
140,7,-10.0,20,6.0,6.0
160,8,-14.0,20,-4.0,8.0
180,9,-12.0,20,2.0,10.0
200,10,-10.0,20,2.0,10.0
240,12,-12.0,20,6.0,12.0
280,14,-12.0,20,0.0,12.0
340,17,-18.0,20,2.0,16.0
400,20,-8.0,20,10.0,22.0
500,25,-18.0,20,-2.0,24.0
600,30,-20.0,20,4.0,32.0
800,40,-34.0,20,0.0,44.0
1000,50,-50.0,20,10.0,52.0
1200,60,-52.0,20,-4.0,66.0
1400,70,-50.0,20,-6.0,70.0
1600,80,-44.0,20,0.0,84.0
1800,90,-30.0,20,0.0,90.0
2000,100,-24.0,20,8.0,104.0
2400,120,-14.0,20,0.0,120.0
2800,140,-26.0,20,4.0,138.0
3400,170,34.0,20,4.0,170.0
4000,200,62.0,20,2.0,204.0
5000,250,12.0,20,-2.0,254.0
6000,300,40.0,20,0.0,290.0
8000,400,102.0,20,8.0,392.0
10000,500,70.0,20,2.0,492.0
12000,600,54.0,20,-8.0,588.0
14000,700,34.0,20,-4.0,658.0
16000,800,74.0,20,-6.0,748.0
18000,900,130.0,20,-4.0,836.0
20000,1000,66.0,20,-4.0,918.0
24000,1200,84.0,20,0.0,1104.0
28000,1400,200.0,20,14.0,1262.0
34000,1700,306.0,20,-2.0,1498.0
40000,2000,512.0,20,8.0,1716.0
50000,2500,530.0,20,2.0,2116.0
60000,3000,530.0,20,-2.0,2496.0
80000,4000,818.0,20,8.0,3246.0
100000,5000,1258.0,20,2.0,3996.0
120000,6000,1780.0,20,10.0,4632.0
140000,7000,1874.0,20,4.0,5372.0
160000,8000,2190.0,20,2.0,6118.0
180000,9000,2572.0,20,-12.0,6848.0
200000,10000,2982.0,20,-4.0,7488.0
