steps,episode,total_return,episode_len,episode_return,total_regret
1,1,4.057165993069077,1,4.057165993069077,1.0
2,2,7.221719966165008,1,3.1645539730959307,1.2
3,3,5.83072812733915,1,-1.3909918388258584,2.0
4,4,6.990353675588532,1,1.1596255482493825,2.7
5,5,9.026834597795915,1,2.0364809222073843,2.7
6,6,16.868351892412477,1,7.841517294616561,3.2
7,7,17.56876816506044,1,0.7004162726479635,3.3000000000000003
8,8,14.380666665862396,1,-3.1881014991980443,3.9000000000000004
9,9,13.041580983630663,1,-1.3390856822317323,4.2
10,10,19.046373794607526,1,6.004792810976863,4.6
12,12,21.240772110067063,1,1.6607885741173805,5.6
14,14,22.455590840539948,1,3.269511691293846,7.0
17,17,26.09347753460755,1,1.2403581610270753,8.7
20,20,33.766422294307944,1,-1.0332017875092017,9.899999999999999
25,25,35.01307161776961,1,0.05627910986641723,12.2
30,30,41.90141875809179,1,0.1607216479857188,15.7
40,40,51.56111345603433,1,0.4765783350604728,20.900000000000002
50,50,64.48401214737633,1,0.7757383218751867,25.7
60,60,65.76765047270632,1,-6.39790967549513,30.6
70,70,77.06713113307788,1,-0.8390572491252157,36.00000000000001
80,80,93.0959050844414,1,4.507158711092967,40.500000000000014
90,90,97.07744724393724,1,0.7736099985364207,45.90000000000001
100,100,100.3711420807147,1,3.6270915849210708,51.80000000000001
120,120,126.20435417980626,1,2.5103177780165273,58.50000000000002
140,140,136.05097306382754,1,0.9263843005914405,65.20000000000002
170,170,149.7571410622941,1,-1.0828988967680535,77.40000000000003
200,200,178.201191808963,1,1.9440506415814887,90.40000000000006
250,250,235.00910640902222,1,2.0145266120737486,109.70000000000012
300,300,268.4821580596367,1,-2.679430089638691,128.7000000000001
400,400,355.6477695423021,1,0.6043666978293554,164.70000000000016
500,500,418.53534910266245,1,3.5458940428233796,202.7
600,600,476.68045609584135,1,-3.860566423562449,234.8999999999997
700,700,519.0311726794033,1,1.264942853713368,256.59999999999974
800,800,602.7161583135862,1,-3.3379957434211276,272.4999999999993
900,900,702.590397359292,1,1.032395009811863,304.7999999999992
1000,1000,767.1734543266967,1,-0.9591491589327259,347.5999999999992
1200,1200,885.9836511890074,1,5.1260706731872405,390.3999999999987
1400,1400,1090.7827749101527,1,-3.521202965952663,434.9
1700,1700,1319.3383465686659,1,-3.7601773917173484,487.2000000000033
2000,2000,1589.2373010759868,1,-1.4261500894751353,539.4000000000058
2500,2500,1989.950045278823,1,1.217781107749092,635.6000000000112
3000,3000,2455.5342256920635,1,-1.1520085978109307,729.9000000000112
4000,4000,3288.2825609217357,1,2.3748739399373493,884.600000000024
5000,5000,4072.5923950238152,1,1.3660757102388474,1180.200000000032
6000,6000,4798.587817907074,1,4.9353604288675825,1352.8000000000243
7000,7000,5629.0707183920595,1,5.603398391913206,1487.100000000024
8000,8000,6382.407275945674,1,0.22036677213236688,1651.1000000000192
9000,9000,7085.357771297329,1,1.3451043613731515,1802.4000000000142
10000,10000,8085.124977045782,1,-0.4420145944279361,1934.4999999999827
