steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
66,1,65000.0,66,65000.0,65.0,65.0
102,2,100000.0,36,35000.0,100.0,65.0
161,3,158000.0,59,58000.0,158.0,65.0
215,4,211000.0,54,53000.0,211.0,65.0
272,5,267000.0,57,56000.0,267.0,65.0
331,6,325000.0,59,58000.0,325.0,65.0
371,7,364000.0,40,39000.0,364.0,65.0
458,8,450000.0,87,86000.0,450.0,86.0
521,9,512000.0,63,62000.0,512.0,86.0
577,10,567000.0,56,55000.0,567.0,86.0
733,12,721000.0,49,48000.0,721.0,106.0
851,14,837000.0,64,63000.0,837.0,106.0
995,17,978000.0,42,41000.0,978.0,106.0
1181,20,1161000.0,60,59000.0,1161.0,106.0
1369,25,1344000.0,33,32000.0,1344.0,106.0
1756,30,1726000.0,83,82000.0,1726.0,129.0
2381,40,2341000.0,36,35000.0,2341.0,129.0
3042,50,2992000.0,87,86000.0,2992.0,129.0
3622,60,3562000.0,72,71000.0,3562.0,129.0
4137,70,4067000.0,54,53000.0,4067.0,129.0
4638,80,4558000.0,31,30000.0,4558.0,129.0
5134,90,5044000.0,32,31000.0,5044.0,129.0
5719,100,5619000.0,37,36000.0,5619.0,163.0
6728,120,6608000.0,70,69000.0,6608.0,163.0
7702,140,7562000.0,93,92000.0,7562.0,163.0
9251,170,9081000.0,32,31000.0,9081.0,163.0
10697,200,10497000.0,66,65000.0,10497.0,163.0
13055,250,12805000.0,124,123000.0,12805.0,163.0
15588,300,15288000.0,61,60000.0,15288.0,163.0
20575,400,20175000.0,48,47000.0,20175.0,163.0
25669,500,25169000.0,31,30000.0,25169.0,163.0
31255,600,30655000.0,29,28000.0,30655.0,197.0
35898,700,35198000.0,30,29000.0,35198.0,197.0
41052,800,40252000.0,31,30000.0,40252.0,197.0
46495,900,45595000.0,28,27000.0,45595.0,197.0
51479,1000,50479000.0,31,30000.0,50479.0,197.0
