steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
76,1,71.98571697814886,76,71.98571697814886,75.0,75.0
113,2,106.21123749662956,37,34.225520518480714,111.0,75.0
200,3,196.59059313819927,87,90.37935564156969,197.0,86.0
238,4,235.66655072752354,38,39.075957589324226,234.0,86.0
278,5,272.0885727613766,40,36.422022033853025,273.0,86.0
339,6,329.94188656912894,61,57.85331380775221,333.0,86.0
394,7,383.6006335068286,55,53.658746937699476,387.0,86.0
442,8,427.84887267921124,48,44.24823917238276,434.0,86.0
508,9,498.3767863779675,66,70.52791369875617,499.0,86.0
540,10,528.241376187208,32,29.86458980924032,530.0,86.0
615,12,605.9436796132637,41,40.433704025894436,603.0,86.0
688,14,677.3326653295354,42,40.72987773236047,674.0,86.0
810,17,794.3419259376146,35,33.0328306770365,793.0,86.0
995,20,972.0857843109616,93,85.58004509607485,975.0,92.0
1350,25,1310.2617497582032,78,72.44550502832425,1325.0,92.0
1687,30,1637.352846035897,71,68.4167359942229,1657.0,92.0
2226,40,2161.6338492805344,47,48.352987429462665,2186.0,92.0
2852,50,2759.8271194653994,61,57.990971381345005,2802.0,116.0
3491,60,3384.1923050178466,48,48.30705506296742,3431.0,130.0
4059,70,3947.337556215675,74,74.27040603936751,3989.0,130.0
4809,80,4689.355163421714,77,77.04013775930201,4729.0,130.0
5715,90,5575.944272644215,53,51.27553351799382,5625.0,130.0
6695,100,6553.320694249707,118,116.38348139995497,6595.0,130.0
9351,120,9183.98647293008,140,142.92306359482575,9231.0,146.0
11443,140,11242.869339574776,139,134.61350629837244,11303.0,146.0
14782,170,14544.412812749862,143,147.10373218886818,14612.0,165.0
18644,200,18387.759348348587,136,136.10198475235023,18444.0,165.0
24763,250,24474.670100185343,138,139.55602749668267,24513.0,165.0
29697,300,29345.34053169777,152,147.08944006975807,29397.0,220.0
71060,400,70614.32520904976,828,832.471044139337,70672.0,1001.0
108542,500,108118.33326973772,569,564.1163685527465,108055.0,1001.0
136248,600,135784.77845086774,183,182.65364634924308,135661.0,1001.0
160664,700,160082.75739103014,328,331.37998290141195,159978.0,1001.0
182467,800,181827.6636134932,88,88.16440307813478,181681.0,1001.0
211383,900,210652.98413919125,197,196.17560583562727,210498.0,1001.0
230897,1000,230074.1593985504,153,148.85769201087385,229917.0,1001.0
